,c_code_1,state_name_1,year,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties
7180,92,El Salvador,1997,33,0,33,33,0,33.0,33.0
7181,317,Slovakia,1997,4,0,4,1,3,3.0,4.0
7182,560,South Africa,1997,1,0,1,0,0,1.0,0.0
7183,350,Greece,1997,27,0,27,24,2,16.0,25.0
7184,95,Panama,1997,33,0,33,33,0,33.0,33.0
7185,150,Paraguay,1997,34,0,34,33,0,1.0,33.0
7186,360,Romania,1997,4,0,4,0,4,2.0,3.0
7187,666,Israel,1997,2,0,2,0,1,2.0,0.0
7188,663,Jordan,1997,36,0,36,16,1,36.0,35.0
7189,368,Lithuania,1997,4,0,4,0,4,3.0,2.0
7190,155,Chile,1997,35,0,35,33,0,35.0,33.0
7191,640,Turkey,1997,22,0,22,16,5,4.0,19.0
7192,501,Kenya,1997,1,0,1,1,0,0.0,0.0
7193,160,Argentina,1997,35,0,35,33,0,35.0,33.0
7194,660,Lebanon,1997,36,0,36,16,0,35.0,36.0
7195,165,Uruguay,1997,33,0,33,33,0,0.0,33.0
7196,235,Portugal,1997,25,1,25,25,0,16.0,24.0
7197,367,Latvia,1997,3,0,3,0,3,2.0,2.0
7198,522,Djibouti,1997,19,0,19,0,0,19.0,19.0
7199,200,United Kingdom,1997,25,1,25,25,0,16.0,24.0
7200,652,Syria,1997,36,0,36,16,0,35.0,36.0
7201,210,Netherlands,1997,24,0,24,24,0,15.0,24.0
7202,366,Estonia,1997,1,0,1,0,1,0.0,1.0
7203,220,France,1997,28,0,27,25,0,15.0,27.0
7204,651,Egypt,1997,36,0,36,16,0,36.0,35.0
7205,211,Belgium,1997,24,0,24,24,0,15.0,24.0
7206,365,Russia,1997,36,0,35,25,8,14.0,14.0
7207,212,Luxembourg,1997,24,0,24,24,0,15.0,24.0
7208,520,Somalia,1997,35,0,35,16,0,35.0,35.0
7209,230,Spain,1997,24,0,24,24,0,15.0,24.0
7210,145,Bolivia,1997,35,0,35,33,1,35.0,33.0
7211,369,Ukraine,1997,18,0,18,11,7,5.0,3.0
7212,670,Saudi Arabia,1997,35,0,35,16,0,35.0,35.0
7213,698,Oman,1997,19,0,19,0,0,19.0,19.0
7214,310,Hungary,1997,1,0,1,0,1,0.0,0.0
7215,100,Colombia,1997,34,0,34,33,0,34.0,33.0
7216,696,United Arab Emirates,1997,35,0,35,16,0,35.0,35.0
7217,373,Azerbaijan,1997,20,0,20,20,0,0.0,0.0
7218,56,St. Lucia,1997,43,0,43,43,0,33.0,33.0
7219,481,Gabon,1997,1,0,1,1,0,0.0,0.0
7220,101,Venezuela,1997,34,0,34,33,0,34.0,33.0
7221,290,Poland,1997,9,0,9,0,8,6.0,7.0
7222,694,Qatar,1997,35,0,35,16,0,35.0,35.0
7223,110,Guyana,1997,33,0,33,33,0,33.0,33.0
7224,692,Bahrain,1997,35,0,35,16,0,35.0,35.0
7225,372,Georgia,1997,21,0,21,19,1,1.0,2.0
7226,115,Suriname,1997,33,0,33,33,0,33.0,33.0
7227,690,Kuwait,1997,35,0,35,16,0,35.0,35.0
7228,130,Ecuador,1997,34,0,34,33,1,1.0,33.0
7229,260,German Federal Republic,1997,9,0,9,9,0,0.0,9.0
7230,530,Ethiopia,1997,1,0,1,1,0,0.0,0.0
7231,359,Moldova,1997,14,0,14,11,3,3.0,2.0
7232,371,Armenia,1997,20,0,20,19,1,1.0,0.0
7233,679,Yemen,1997,35,0,35,16,0,35.0,35.0
7234,370,Belarus,1997,23,0,23,20,3,2.0,3.0
7235,135,Peru,1997,33,0,33,33,0,0.0,33.0
7236,255,Germany,1997,16,0,16,15,1,16.0,16.0
7237,140,Brazil,1997,33,0,33,33,0,33.0,33.0
7238,475,Nigeria,1997,15,0,14,15,0,0.0,0.0
7239,740,Japan,1997,1,0,1,0,0,0.0,0.0
7240,625,Sudan,1997,35,0,35,16,0,35.0,35.0
7241,645,Iraq,1997,35,0,35,16,0,35.0,35.0
7242,850,Indonesia,1997,1,0,0,0,0,0.0,1.0
7243,750,India,1997,2,0,1,0,1,2.0,1.0
7244,770,Pakistan,1997,2,0,2,0,0,1.0,0.0
7245,346,Bosnia and Herzegovina,1997,3,0,2,1,0,2.0,0.0
7246,433,Senegal,1997,15,0,14,15,0,0.0,0.0
7247,436,Niger,1997,15,0,14,15,0,0.0,0.0
7248,52,Trinidad and Tobago,1997,33,0,33,33,0,0.0,33.0
7249,20,Canada,1997,50,0,50,49,1,49.0,48.0
7250,55,Grenada,1997,39,0,39,39,0,33.0,33.0
7251,900,Australia,1997,2,0,1,1,0,1.0,2.0
7252,437,Ivory Coast,1997,15,0,14,15,0,0.0,0.0
7253,402,Cape Verde,1997,15,0,14,15,0,0.0,0.0
7254,51,Jamaica,1997,33,0,33,33,0,33.0,33.0
7255,31,Bahamas,1997,33,0,33,33,0,33.0,33.0
7256,345,Yugoslavia,1997,2,0,2,0,0,2.0,0.0
7257,600,Morocco,1997,39,0,39,20,0,35.0,39.0
7258,404,Guinea-Bissau,1997,16,0,14,16,0,0.0,0.0
7259,435,Mauritania,1997,38,0,23,19,0,19.0,23.0
7260,54,Dominica,1997,43,0,43,43,0,33.0,33.0
7261,344,Croatia,1997,4,0,3,1,1,3.0,1.0
7262,434,Benin,1997,15,0,14,15,0,0.0,0.0
7263,771,Bangladesh,1997,1,0,0,0,1,1.0,1.0
7264,432,Mali,1997,15,0,14,15,0,0.0,0.0
7265,41,Haiti,1997,33,0,33,33,0,33.0,33.0
7266,339,Albania,1997,2,0,2,0,2,2.0,1.0
7267,840,Philippines,1997,1,0,1,1,0,0.0,0.0
7268,420,Gambia,1997,15,0,14,15,0,0.0,0.0
7269,615,Algeria,1997,39,0,39,20,0,35.0,39.0
7270,572,Swaziland,1997,1,0,1,0,0,1.0,0.0
7271,42,Dominican Republic,1997,33,0,33,33,0,33.0,33.0
7272,53,Barbados,1997,39,0,39,39,0,33.0,33.0
7273,2,United States of America,1997,56,0,56,55,0,49.0,51.0
7274,694,Qatar,1998,35,0,35,16,0,35.0,35.0
7275,371,Armenia,1998,20,0,20,19,1,1.0,0.0
7276,42,Dominican Republic,1998,33,0,33,33,0,33.0,33.0
7277,692,Bahrain,1998,35,0,35,16,0,35.0,35.0
7278,372,Georgia,1998,21,0,21,19,1,1.0,2.0
7279,690,Kuwait,1998,35,0,35,16,0,35.0,35.0
7280,434,Benin,1998,15,0,14,15,0,0.0,0.0
7281,115,Suriname,1998,33,0,33,33,0,33.0,33.0
7282,482,Central African Republic,1998,1,0,1,1,0,0.0,1.0
7283,110,Guyana,1998,33,0,33,33,0,33.0,33.0
7284,51,Jamaica,1998,33,0,33,33,0,33.0,33.0
7285,696,United Arab Emirates,1998,35,0,35,16,0,35.0,35.0
7286,101,Venezuela,1998,34,0,34,33,0,34.0,33.0
7287,615,Algeria,1998,39,0,39,20,0,35.0,39.0
7288,625,Sudan,1998,35,0,35,16,0,35.0,35.0
7289,703,Kyrgyzstan,1998,25,0,25,21,1,5.0,5.0
7290,702,Tajikistan,1998,24,0,24,20,1,5.0,5.0
7291,701,Turkmenistan,1998,12,0,11,12,0,0.0,0.0
7292,572,Swaziland,1998,1,0,1,0,0,1.0,0.0
7293,316,Czech Republic,1998,1,0,1,1,0,0.0,1.0
7294,94,Costa Rica,1998,33,0,33,33,0,33.0,33.0
7295,375,Finland,1998,1,0,1,0,1,1.0,1.0
7296,435,Mauritania,1998,38,0,23,19,0,19.0,23.0
7297,475,Nigeria,1998,15,0,14,15,0,0.0,0.0
7298,95,Panama,1998,33,0,33,33,0,33.0,33.0
7299,698,Oman,1998,19,0,19,0,0,19.0,19.0
7300,52,Trinidad and Tobago,1998,33,0,33,33,0,0.0,33.0
7301,310,Hungary,1998,1,0,1,0,1,0.0,0.0
7302,100,Colombia,1998,34,0,34,33,0,34.0,33.0
7303,130,Ecuador,1998,34,0,34,33,1,1.0,33.0
7304,404,Guinea-Bissau,1998,16,0,14,16,0,0.0,0.0
7305,373,Azerbaijan,1998,20,0,20,20,0,0.0,0.0
7306,345,Yugoslavia,1998,2,0,2,0,0,2.0,0.0
7307,481,Gabon,1998,1,0,1,1,0,0.0,0.0
7308,290,Poland,1998,9,0,9,0,8,6.0,7.0
7309,260,German Federal Republic,1998,9,0,9,9,0,0.0,9.0
7310,135,Peru,1998,33,0,33,33,0,0.0,33.0
7311,359,Moldova,1998,14,0,14,11,3,3.0,2.0
7312,660,Lebanon,1998,36,0,36,16,0,35.0,36.0
7313,165,Uruguay,1998,33,0,33,33,0,0.0,33.0
7314,367,Latvia,1998,3,0,3,0,3,2.0,2.0
7315,346,Bosnia and Herzegovina,1998,3,0,2,1,0,2.0,0.0
7316,230,Spain,1998,24,0,24,24,0,15.0,24.0
7317,522,Djibouti,1998,19,0,19,0,0,19.0,19.0
7318,20,Canada,1998,50,0,50,49,1,49.0,48.0
7319,200,United Kingdom,1998,25,1,25,25,0,16.0,24.0
7320,652,Syria,1998,36,0,36,16,0,35.0,36.0
7321,366,Estonia,1998,1,0,1,0,1,0.0,1.0
7322,160,Argentina,1998,35,0,35,33,0,35.0,33.0
7323,432,Mali,1998,15,0,14,15,0,0.0,0.0
7324,651,Egypt,1998,36,0,36,16,0,36.0,35.0
7325,220,France,1998,28,0,27,25,0,15.0,27.0
7326,420,Gambia,1998,15,0,14,15,0,0.0,0.0
7327,211,Belgium,1998,24,0,24,24,0,15.0,24.0
7328,365,Russia,1998,36,0,35,25,8,14.0,14.0
7329,2,United States of America,1998,56,0,56,55,0,49.0,51.0
7330,212,Luxembourg,1998,24,0,24,24,0,15.0,24.0
7331,645,Iraq,1998,35,0,35,16,0,35.0,35.0
7332,520,Somalia,1998,35,0,35,16,0,35.0,35.0
7333,350,Greece,1998,27,0,27,24,2,16.0,25.0
7334,210,Netherlands,1998,24,0,24,24,0,15.0,24.0
7335,501,Kenya,1998,1,0,1,1,0,0.0,0.0
7336,900,Australia,1998,2,0,1,1,0,1.0,2.0
7337,640,Turkey,1998,22,0,22,16,5,4.0,19.0
7338,41,Haiti,1998,33,0,33,33,0,33.0,33.0
7339,679,Yemen,1998,35,0,35,16,0,35.0,35.0
7340,370,Belarus,1998,23,0,23,20,3,2.0,3.0
7341,433,Senegal,1998,15,0,14,15,0,0.0,0.0
7342,484,Congo,1998,2,0,2,1,0,1.0,1.0
7343,704,Uzbekistan,1998,23,0,23,21,2,3.0,3.0
7344,255,Germany,1998,16,0,16,15,1,16.0,16.0
7345,840,Philippines,1998,1,0,1,1,0,0.0,0.0
7346,140,Brazil,1998,33,0,33,33,0,33.0,33.0
7347,670,Saudi Arabia,1998,35,0,35,16,0,35.0,35.0
7348,369,Ukraine,1998,18,0,18,11,7,5.0,3.0
7349,490,Democratic Republic of the Congo,1998,1,0,1,0,0,1.0,0.0
7350,600,Morocco,1998,39,0,39,20,0,35.0,39.0
7351,145,Bolivia,1998,35,0,35,33,1,35.0,33.0
7352,235,Portugal,1998,25,1,25,25,0,16.0,24.0
7353,850,Indonesia,1998,1,0,0,0,0,0.0,1.0
7354,360,Romania,1998,4,0,4,0,4,2.0,3.0
7355,150,Paraguay,1998,34,0,34,33,0,1.0,33.0
7356,666,Israel,1998,2,0,2,0,1,2.0,0.0
7357,663,Jordan,1998,36,0,36,16,1,36.0,35.0
7358,368,Lithuania,1998,4,0,4,0,4,3.0,2.0
7359,31,Bahamas,1998,33,0,33,33,0,33.0,33.0
7360,155,Chile,1998,35,0,35,33,0,35.0,33.0
7361,530,Ethiopia,1998,1,0,1,1,0,0.0,0.0
7362,705,Kazakhstan,1998,24,0,24,20,0,5.0,4.0
7363,740,Japan,1998,1,0,1,0,0,0.0,0.0
7364,616,Tunisia,1998,39,0,39,20,0,35.0,39.0
7365,325,Italy,1998,24,0,24,24,0,15.0,24.0
7366,57,St. Vincent and the Grenadines,1998,43,0,43,43,0,33.0,33.0
7367,92,El Salvador,1998,33,0,33,33,0,33.0,33.0
7368,54,Dominica,1998,43,0,43,43,0,33.0,33.0
7369,344,Croatia,1998,4,0,3,1,1,3.0,1.0
7370,732,South Korea,1998,2,0,2,0,0,1.0,1.0
7371,451,Sierra Leone,1998,15,0,14,15,0,0.0,0.0
7372,750,India,1998,1,0,1,0,0,1.0,0.0
7373,395,Iceland,1998,15,0,15,15,0,15.0,15.0
7374,385,Norway,1998,15,0,15,15,0,15.0,15.0
7375,452,Ghana,1998,15,0,14,15,0,0.0,0.0
7376,390,Denmark,1998,15,0,15,15,0,15.0,15.0
7377,55,Grenada,1998,39,0,39,39,0,33.0,33.0
7378,560,South Africa,1998,1,0,1,0,0,1.0,0.0
7379,58,Antigua & Barbuda,1998,43,0,43,43,0,33.0,33.0
7380,770,Pakistan,1998,2,0,2,0,0,1.0,0.0
7381,317,Slovakia,1998,4,0,4,1,3,3.0,4.0
7382,90,Guatemala,1998,33,0,33,33,0,33.0,33.0
7383,450,Liberia,1998,17,0,16,15,0,1.0,1.0
7384,731,North Korea,1998,2,0,2,1,0,2.0,0.0
7385,53,Barbados,1998,39,0,39,39,0,33.0,33.0
7386,91,Honduras,1998,33,0,33,33,0,33.0,33.0
7387,461,Togo,1998,15,0,14,15,0,0.0,0.0
7388,60,St. Kitts and Nevis,1998,43,0,43,43,0,33.0,33.0
7389,436,Niger,1998,15,0,14,15,0,0.0,0.0
7390,339,Albania,1998,2,0,2,0,2,2.0,1.0
7391,620,Libya,1998,40,0,39,20,0,35.0,40.0
7392,70,Mexico,1998,33,0,33,33,0,33.0,33.0
7393,438,Guinea,1998,17,0,15,16,0,1.0,0.0
7394,439,Burkina Faso,1998,15,0,14,15,0,0.0,0.0
7395,437,Ivory Coast,1998,15,0,14,15,0,0.0,0.0
7396,355,Bulgaria,1998,6,0,6,0,6,5.0,4.0
7397,710,China,1998,5,0,5,1,0,5.0,4.0
7398,80,Belize,1998,33,0,33,33,0,33.0,33.0
7399,93,Nicaragua,1998,33,0,33,33,0,33.0,33.0
7400,56,St. Lucia,1998,43,0,43,43,0,33.0,33.0
7401,402,Cape Verde,1998,15,0,14,15,0,0.0,0.0
7402,145,Bolivia,1999,35,0,35,33,1,35.0,33.0
7403,731,North Korea,1999,2,0,2,1,0,2.0,0.0
7404,235,Portugal,1999,28,1,28,28,0,19.0,27.0
7405,402,Cape Verde,1999,15,0,14,15,0,0.0,0.0
7406,850,Indonesia,1999,1,0,0,0,0,0.0,1.0
7407,325,Italy,1999,27,0,27,27,0,18.0,27.0
7408,360,Romania,1999,4,0,4,0,4,2.0,3.0
7409,615,Algeria,1999,39,0,39,20,0,35.0,39.0
7410,140,Brazil,1999,33,0,33,33,0,33.0,33.0
7411,490,Democratic Republic of the Congo,1999,1,0,1,0,0,1.0,0.0
7412,41,Haiti,1999,33,0,33,33,0,33.0,33.0
7413,70,Mexico,1999,33,0,33,33,0,33.0,33.0
7414,359,Moldova,1999,14,0,14,11,3,3.0,2.0
7415,679,Yemen,1999,35,0,35,16,0,35.0,35.0
7416,370,Belarus,1999,23,0,23,20,3,2.0,3.0
7417,355,Bulgaria,1999,6,0,6,0,6,5.0,4.0
7418,433,Senegal,1999,15,0,14,15,0,0.0,0.0
7419,450,Liberia,1999,17,0,16,15,0,1.0,1.0
7420,705,Kazakhstan,1999,24,0,24,20,0,5.0,4.0
7421,344,Croatia,1999,4,0,3,1,1,3.0,1.0
7422,135,Peru,1999,33,0,33,33,0,0.0,33.0
7423,255,Germany,1999,19,0,19,18,1,19.0,19.0
7424,750,India,1999,1,0,1,0,0,1.0,0.0
7425,840,Philippines,1999,1,0,1,1,0,0.0,0.0
7426,150,Paraguay,1999,34,0,34,33,0,1.0,33.0
7427,670,Saudi Arabia,1999,35,0,35,16,0,35.0,35.0
7428,369,Ukraine,1999,18,0,18,11,7,5.0,3.0
7429,390,Denmark,1999,18,0,18,18,0,18.0,18.0
7430,600,Morocco,1999,39,0,39,20,0,35.0,39.0
7431,552,Zimbabwe,1999,3,0,0,3,0,0.0,0.0
7432,666,Israel,1999,2,0,2,0,1,2.0,0.0
7433,640,Turkey,1999,25,0,25,19,5,4.0,22.0
7434,663,Jordan,1999,36,0,36,16,1,36.0,35.0
7435,366,Estonia,1999,1,0,1,0,1,0.0,1.0
7436,57,St. Vincent and the Grenadines,1999,43,0,43,43,0,33.0,33.0
7437,616,Tunisia,1999,39,0,39,20,0,35.0,39.0
7438,210,Netherlands,1999,27,0,27,27,0,18.0,27.0
7439,651,Egypt,1999,36,0,36,16,0,36.0,35.0
7440,220,France,1999,31,0,30,28,0,18.0,30.0
7441,560,South Africa,1999,1,0,1,0,0,1.0,0.0
7442,2,United States of America,1999,59,0,59,58,0,52.0,54.0
7443,438,Guinea,1999,17,0,15,16,0,1.0,0.0
7444,211,Belgium,1999,27,0,27,27,0,18.0,27.0
7445,420,Gambia,1999,15,0,14,15,0,0.0,0.0
7446,365,Russia,1999,36,0,35,25,8,14.0,14.0
7447,339,Albania,1999,2,0,2,0,2,2.0,1.0
7448,350,Greece,1999,30,0,30,27,2,19.0,28.0
7449,212,Luxembourg,1999,27,0,27,27,0,18.0,27.0
7450,645,Iraq,1999,35,0,35,16,0,35.0,35.0
7451,56,St. Lucia,1999,43,0,43,43,0,33.0,33.0
7452,520,Somalia,1999,35,0,35,16,0,35.0,35.0
7453,565,Namibia,1999,3,0,0,3,0,0.0,0.0
7454,200,United Kingdom,1999,28,1,28,28,0,19.0,27.0
7455,60,St. Kitts and Nevis,1999,43,0,43,43,0,33.0,33.0
7456,432,Mali,1999,15,0,14,15,0,0.0,0.0
7457,395,Iceland,1999,18,0,18,18,0,18.0,18.0
7458,368,Lithuania,1999,4,0,4,0,4,3.0,2.0
7459,31,Bahamas,1999,33,0,33,33,0,33.0,33.0
7460,439,Burkina Faso,1999,15,0,14,15,0,0.0,0.0
7461,404,Guinea-Bissau,1999,16,0,14,16,0,0.0,0.0
7462,155,Chile,1999,35,0,35,33,0,35.0,33.0
7463,437,Ivory Coast,1999,15,0,14,15,0,0.0,0.0
7464,501,Kenya,1999,1,0,1,1,0,0.0,0.0
7465,900,Australia,1999,2,0,1,1,0,1.0,2.0
7466,160,Argentina,1999,35,0,35,33,0,35.0,33.0
7467,660,Lebanon,1999,36,0,36,16,0,35.0,36.0
7468,732,South Korea,1999,2,0,2,0,0,1.0,1.0
7469,20,Canada,1999,53,0,53,52,1,52.0,51.0
7470,165,Uruguay,1999,33,0,33,33,0,0.0,33.0
7471,367,Latvia,1999,3,0,3,0,3,2.0,2.0
7472,58,Antigua & Barbuda,1999,43,0,43,43,0,33.0,33.0
7473,230,Spain,1999,27,0,27,27,0,18.0,27.0
7474,346,Bosnia and Herzegovina,1999,3,0,2,1,0,2.0,0.0
7475,522,Djibouti,1999,19,0,19,0,0,19.0,19.0
7476,55,Grenada,1999,39,0,39,39,0,33.0,33.0
7477,652,Syria,1999,36,0,36,16,0,35.0,36.0
7478,260,German Federal Republic,1999,9,0,9,9,0,0.0,9.0
7479,484,Congo,1999,5,0,2,4,0,1.0,1.0
7480,702,Tajikistan,1999,24,0,24,20,1,5.0,5.0
7481,451,Sierra Leone,1999,15,0,14,15,0,0.0,0.0
7482,481,Gabon,1999,1,0,1,1,0,0.0,0.0
7483,93,Nicaragua,1999,33,0,33,33,0,33.0,33.0
7484,770,Pakistan,1999,2,0,2,0,0,1.0,0.0
7485,692,Bahrain,1999,35,0,35,16,0,35.0,35.0
7486,452,Ghana,1999,15,0,14,15,0,0.0,0.0
7487,696,United Arab Emirates,1999,35,0,35,16,0,35.0,35.0
7488,434,Benin,1999,15,0,14,15,0,0.0,0.0
7489,435,Mauritania,1999,38,0,23,19,0,19.0,23.0
7490,110,Guyana,1999,33,0,33,33,0,33.0,33.0
7491,373,Azerbaijan,1999,20,0,20,20,0,0.0,0.0
7492,701,Turkmenistan,1999,12,0,11,12,0,0.0,0.0
7493,710,China,1999,5,0,5,1,0,5.0,4.0
7494,90,Guatemala,1999,33,0,33,33,0,33.0,33.0
7495,375,Finland,1999,1,0,1,0,1,1.0,1.0
7496,51,Jamaica,1999,33,0,33,33,0,33.0,33.0
7497,694,Qatar,1999,35,0,35,16,0,35.0,35.0
7498,572,Swaziland,1999,1,0,1,0,0,1.0,0.0
7499,436,Niger,1999,15,0,14,15,0,0.0,0.0
7500,290,Poland,1999,27,0,27,18,8,24.0,25.0
7501,740,Japan,1999,1,0,1,0,0,0.0,0.0
7502,92,El Salvador,1999,33,0,33,33,0,33.0,33.0
7503,101,Venezuela,1999,34,0,34,33,0,34.0,33.0
7504,94,Costa Rica,1999,33,0,33,33,0,33.0,33.0
7505,345,Yugoslavia,1999,2,0,2,0,0,2.0,0.0
7506,372,Georgia,1999,21,0,21,19,1,1.0,2.0
7507,482,Central African Republic,1999,1,0,1,1,0,0.0,1.0
7508,91,Honduras,1999,33,0,33,33,0,33.0,33.0
7509,475,Nigeria,1999,15,0,14,15,0,0.0,0.0
7510,80,Belize,1999,33,0,33,33,0,33.0,33.0
7511,704,Uzbekistan,1999,23,0,23,21,2,3.0,3.0
7512,54,Dominica,1999,43,0,43,43,0,33.0,33.0
7513,371,Armenia,1999,20,0,20,19,1,1.0,0.0
7514,540,Angola,1999,3,0,0,3,0,0.0,0.0
7515,95,Panama,1999,33,0,33,33,0,33.0,33.0
7516,130,Ecuador,1999,34,0,34,33,1,1.0,33.0
7517,100,Colombia,1999,34,0,34,33,0,34.0,33.0
7518,316,Czech Republic,1999,19,0,19,19,0,18.0,19.0
7519,310,Hungary,1999,19,0,19,18,1,18.0,18.0
7520,317,Slovakia,1999,4,0,4,1,3,3.0,4.0
7521,461,Togo,1999,15,0,14,15,0,0.0,0.0
7522,620,Libya,1999,40,0,39,20,0,35.0,40.0
7523,625,Sudan,1999,35,0,35,16,0,35.0,35.0
7524,385,Norway,1999,18,0,18,18,0,18.0,18.0
7525,530,Ethiopia,1999,1,0,1,1,0,0.0,0.0
7526,115,Suriname,1999,33,0,33,33,0,33.0,33.0
7527,703,Kyrgyzstan,1999,25,0,25,21,1,5.0,5.0
7528,42,Dominican Republic,1999,33,0,33,33,0,33.0,33.0
7529,53,Barbados,1999,39,0,39,39,0,33.0,33.0
7530,52,Trinidad and Tobago,1999,33,0,33,33,0,0.0,33.0
7531,690,Kuwait,1999,35,0,35,16,0,35.0,35.0
7532,698,Oman,1999,19,0,19,0,0,19.0,19.0
7533,652,Syria,2000,36,0,36,16,0,35.0,36.0
7534,435,Mauritania,2000,38,0,23,19,0,19.0,23.0
7535,57,St. Vincent and the Grenadines,2000,43,0,43,43,0,33.0,33.0
7536,58,Antigua & Barbuda,2000,43,0,43,43,0,33.0,33.0
7537,165,Uruguay,2000,33,0,33,33,0,0.0,33.0
7538,432,Mali,2000,15,0,14,15,0,0.0,0.0
7539,452,Ghana,2000,15,0,14,15,0,0.0,0.0
7540,52,Trinidad and Tobago,2000,33,0,33,33,0,0.0,33.0
7541,475,Nigeria,2000,15,0,14,15,0,0.0,0.0
7542,395,Iceland,2000,18,0,18,18,0,18.0,18.0
7543,54,Dominica,2000,43,0,43,43,0,33.0,33.0
7544,53,Barbados,2000,39,0,39,39,0,33.0,33.0
7545,516,Burundi,2000,10,0,10,10,0,10.0,0.0
7546,461,Togo,2000,15,0,14,15,0,0.0,0.0
7547,704,Uzbekistan,2000,23,0,23,21,2,3.0,3.0
7548,645,Iraq,2000,35,0,35,16,0,35.0,35.0
7549,212,Luxembourg,2000,27,0,27,27,0,18.0,27.0
7550,56,St. Lucia,2000,43,0,43,43,0,33.0,33.0
7551,705,Kazakhstan,2000,24,0,24,20,0,5.0,4.0
7552,703,Kyrgyzstan,2000,25,0,25,21,1,5.0,5.0
7553,365,Russia,2000,38,0,37,25,8,15.0,15.0
7554,93,Nicaragua,2000,33,0,33,33,0,33.0,33.0
7555,211,Belgium,2000,27,0,27,27,0,18.0,27.0
7556,702,Tajikistan,2000,24,0,24,20,1,5.0,5.0
7557,517,Rwanda,2000,10,0,10,10,0,10.0,0.0
7558,375,Finland,2000,1,0,1,0,1,1.0,1.0
7559,2,United States of America,2000,59,0,59,58,0,52.0,54.0
7560,740,Japan,2000,1,0,1,0,0,0.0,0.0
7561,471,Cameroon,2000,10,0,10,10,0,10.0,0.0
7562,701,Turkmenistan,2000,12,0,11,12,0,0.0,0.0
7563,55,Grenada,2000,39,0,39,39,0,33.0,33.0
7564,651,Egypt,2000,36,0,36,16,0,36.0,35.0
7565,95,Panama,2000,33,0,33,33,0,33.0,33.0
7566,210,Netherlands,2000,27,0,27,27,0,18.0,27.0
7567,92,El Salvador,2000,33,0,33,33,0,33.0,33.0
7568,770,Pakistan,2000,2,0,2,0,0,1.0,0.0
7569,366,Estonia,2000,1,0,1,0,1,0.0,1.0
7570,200,United Kingdom,2000,28,1,28,28,0,19.0,27.0
7571,94,Costa Rica,2000,33,0,33,33,0,33.0,33.0
7572,438,Guinea,2000,16,0,15,15,0,1.0,0.0
7573,732,South Korea,2000,2,0,2,0,0,1.0,1.0
7574,696,United Arab Emirates,2000,40,0,40,21,0,35.0,35.0
7575,367,Latvia,2000,3,0,3,0,3,2.0,2.0
7576,402,Cape Verde,2000,15,0,14,15,0,0.0,0.0
7577,390,Denmark,2000,18,0,18,18,0,18.0,18.0
7578,110,Guyana,2000,33,0,33,33,0,33.0,33.0
7579,369,Ukraine,2000,18,0,18,11,7,5.0,3.0
7580,840,Philippines,2000,1,0,1,1,0,0.0,0.0
7581,692,Bahrain,2000,40,0,40,21,0,35.0,35.0
7582,670,Saudi Arabia,2000,40,0,40,21,0,35.0,35.0
7583,140,Brazil,2000,33,0,33,33,0,33.0,33.0
7584,436,Niger,2000,15,0,14,15,0,0.0,0.0
7585,482,Central African Republic,2000,11,0,11,11,0,10.0,1.0
7586,712,Mongolia,2000,1,0,1,0,0,1.0,0.0
7587,484,Congo,2000,15,0,12,14,0,11.0,1.0
7588,135,Peru,2000,33,0,33,33,0,0.0,33.0
7589,42,Dominican Republic,2000,33,0,33,33,0,33.0,33.0
7590,80,Belize,2000,33,0,33,33,0,33.0,33.0
7591,115,Suriname,2000,33,0,33,33,0,33.0,33.0
7592,690,Kuwait,2000,40,0,40,21,0,35.0,35.0
7593,370,Belarus,2000,23,0,23,20,3,2.0,3.0
7594,433,Senegal,2000,15,0,14,15,0,0.0,0.0
7595,450,Liberia,2000,17,0,16,15,0,1.0,1.0
7596,371,Armenia,2000,20,0,20,19,1,1.0,0.0
7597,679,Yemen,2000,35,0,35,16,0,35.0,35.0
7598,750,India,2000,1,0,1,0,0,1.0,0.0
7599,483,Chad,2000,10,0,10,10,0,10.0,0.0
7600,41,Haiti,2000,33,0,33,33,0,33.0,33.0
7601,404,Guinea-Bissau,2000,15,0,14,15,0,0.0,0.0
7602,70,Mexico,2000,33,0,33,33,0,33.0,33.0
7603,434,Benin,2000,15,0,14,15,0,0.0,0.0
7604,372,Georgia,2000,21,0,21,19,1,1.0,2.0
7605,90,Guatemala,2000,33,0,33,33,0,33.0,33.0
7606,145,Bolivia,2000,35,0,35,33,1,35.0,33.0
7607,900,Australia,2000,1,0,1,1,0,1.0,1.0
7608,403,Sao Tome and Principe,2000,10,0,10,10,0,10.0,0.0
7609,660,Lebanon,2000,36,0,36,16,0,35.0,36.0
7610,160,Argentina,2000,35,0,35,33,0,35.0,33.0
7611,501,Kenya,2000,1,0,1,1,0,0.0,0.0
7612,385,Norway,2000,18,0,18,18,0,18.0,18.0
7613,437,Ivory Coast,2000,15,0,14,15,0,0.0,0.0
7614,100,Colombia,2000,34,0,34,33,0,34.0,33.0
7615,155,Chile,2000,35,0,35,33,0,35.0,33.0
7616,130,Ecuador,2000,34,0,34,33,1,1.0,33.0
7617,373,Azerbaijan,2000,20,0,20,20,0,0.0,0.0
