,c_code_1,state_name_abb_1,c_code_2,state_name_abb_2,year,contiguity_type
26904,255,GMY,220,FRN,1998,1
26905,255,GMY,220,FRN,1999,1
26906,255,GMY,220,FRN,2000,1
26907,255,GMY,220,FRN,2001,1
26908,255,GMY,220,FRN,2002,1
26909,255,GMY,220,FRN,2003,1
26910,255,GMY,220,FRN,2004,1
26911,255,GMY,220,FRN,2005,1
26912,255,GMY,220,FRN,2006,1
26913,255,GMY,220,FRN,2007,1
26914,255,GMY,220,FRN,2008,1
26915,255,GMY,220,FRN,2009,1
26916,255,GMY,220,FRN,2010,1
26917,255,GMY,220,FRN,2011,1
26918,255,GMY,220,FRN,2012,1
26919,255,GMY,220,FRN,2013,1
26920,255,GMY,220,FRN,2014,1
26921,255,GMY,220,FRN,2015,1
26922,255,GMY,220,FRN,2016,1
26923,255,GMY,225,SWZ,1871,1
26924,255,GMY,225,SWZ,1872,1
26925,255,GMY,225,SWZ,1873,1
26926,255,GMY,225,SWZ,1874,1
26927,255,GMY,225,SWZ,1875,1
26928,255,GMY,225,SWZ,1876,1
26929,255,GMY,225,SWZ,1877,1
26930,255,GMY,225,SWZ,1878,1
26931,255,GMY,225,SWZ,1879,1
26932,255,GMY,225,SWZ,1880,1
26933,255,GMY,225,SWZ,1881,1
26934,255,GMY,225,SWZ,1882,1
26935,255,GMY,225,SWZ,1883,1
26936,255,GMY,225,SWZ,1884,1
26937,255,GMY,225,SWZ,1885,1
26938,255,GMY,225,SWZ,1886,1
26939,255,GMY,225,SWZ,1887,1
26940,255,GMY,225,SWZ,1888,1
26941,255,GMY,225,SWZ,1889,1
26942,255,GMY,225,SWZ,1890,1
26943,255,GMY,225,SWZ,1891,1
26944,255,GMY,225,SWZ,1892,1
26945,255,GMY,225,SWZ,1893,1
26946,255,GMY,225,SWZ,1894,1
26947,255,GMY,225,SWZ,1895,1
26948,255,GMY,225,SWZ,1896,1
26949,255,GMY,225,SWZ,1897,1
26950,255,GMY,225,SWZ,1898,1
26951,255,GMY,225,SWZ,1899,1
26952,255,GMY,225,SWZ,1900,1
26953,255,GMY,225,SWZ,1901,1
26954,255,GMY,225,SWZ,1902,1
26955,255,GMY,225,SWZ,1903,1
26956,255,GMY,225,SWZ,1904,1
26957,255,GMY,225,SWZ,1905,1
26958,255,GMY,225,SWZ,1906,1
26959,255,GMY,225,SWZ,1907,1
26960,255,GMY,225,SWZ,1908,1
26961,255,GMY,225,SWZ,1909,1
26962,255,GMY,225,SWZ,1910,1
26963,255,GMY,225,SWZ,1911,1
26964,255,GMY,225,SWZ,1912,1
26965,255,GMY,225,SWZ,1913,1
26966,255,GMY,225,SWZ,1914,1
26967,255,GMY,225,SWZ,1915,1
26968,255,GMY,225,SWZ,1916,1
26969,255,GMY,225,SWZ,1917,1
26970,255,GMY,225,SWZ,1918,1
26971,255,GMY,225,SWZ,1919,1
26972,255,GMY,225,SWZ,1920,1
26973,255,GMY,225,SWZ,1921,1
26974,255,GMY,225,SWZ,1922,1
26975,255,GMY,225,SWZ,1923,1
26976,255,GMY,225,SWZ,1924,1
26977,255,GMY,225,SWZ,1925,1
26978,255,GMY,225,SWZ,1926,1
26979,255,GMY,225,SWZ,1927,1
26980,255,GMY,225,SWZ,1928,1
26981,255,GMY,225,SWZ,1929,1
26982,255,GMY,225,SWZ,1930,1
26983,255,GMY,225,SWZ,1931,1
26984,255,GMY,225,SWZ,1932,1
26985,255,GMY,225,SWZ,1933,1
26986,255,GMY,225,SWZ,1934,1
26987,255,GMY,225,SWZ,1935,1
26988,255,GMY,225,SWZ,1936,1
26989,255,GMY,225,SWZ,1937,1
26990,255,GMY,225,SWZ,1938,1
26991,255,GMY,225,SWZ,1939,1
26992,255,GMY,225,SWZ,1940,1
26993,255,GMY,225,SWZ,1941,1
26994,255,GMY,225,SWZ,1942,1
26995,255,GMY,225,SWZ,1943,1
26996,255,GMY,225,SWZ,1944,1
26997,255,GMY,225,SWZ,1945,1
26998,255,GMY,225,SWZ,1990,1
26999,255,GMY,225,SWZ,1991,1
27000,255,GMY,225,SWZ,1992,1
27001,255,GMY,225,SWZ,1993,1
27002,255,GMY,225,SWZ,1994,1
27003,255,GMY,225,SWZ,1995,1
27004,255,GMY,225,SWZ,1996,1
27005,255,GMY,225,SWZ,1997,1
27006,255,GMY,225,SWZ,1998,1
27007,255,GMY,225,SWZ,1999,1
27008,255,GMY,225,SWZ,2000,1
27009,255,GMY,225,SWZ,2001,1
27010,255,GMY,225,SWZ,2002,1
27011,255,GMY,225,SWZ,2003,1
27012,255,GMY,225,SWZ,2004,1
27013,255,GMY,225,SWZ,2005,1
27014,255,GMY,225,SWZ,2006,1
27015,255,GMY,225,SWZ,2007,1
27016,255,GMY,225,SWZ,2008,1
27017,255,GMY,225,SWZ,2009,1
27018,255,GMY,225,SWZ,2010,1
27019,255,GMY,225,SWZ,2011,1
27020,255,GMY,225,SWZ,2012,1
27021,255,GMY,225,SWZ,2013,1
27022,255,GMY,225,SWZ,2014,1
27023,255,GMY,225,SWZ,2015,1
27024,255,GMY,225,SWZ,2016,1
27025,255,GMY,240,HAN,1838,1
27026,255,GMY,240,HAN,1839,1
27027,255,GMY,240,HAN,1840,1
27028,255,GMY,240,HAN,1841,1
27029,255,GMY,240,HAN,1842,1
27030,255,GMY,240,HAN,1843,1
27031,255,GMY,240,HAN,1844,1
27032,255,GMY,240,HAN,1845,1
27033,255,GMY,240,HAN,1846,1
27034,255,GMY,240,HAN,1847,1
27035,255,GMY,240,HAN,1848,1
27036,255,GMY,240,HAN,1849,1
27037,255,GMY,240,HAN,1850,1
27038,255,GMY,240,HAN,1851,1
27039,255,GMY,240,HAN,1852,1
27040,255,GMY,240,HAN,1853,1
27041,255,GMY,240,HAN,1854,1
27042,255,GMY,240,HAN,1855,1
27043,255,GMY,240,HAN,1856,1
27044,255,GMY,240,HAN,1857,1
27045,255,GMY,240,HAN,1858,1
27046,255,GMY,240,HAN,1859,1
27047,255,GMY,240,HAN,1860,1
27048,255,GMY,240,HAN,1861,1
27049,255,GMY,240,HAN,1862,1
27050,255,GMY,240,HAN,1863,1
27051,255,GMY,240,HAN,1864,1
27052,255,GMY,240,HAN,1865,1
27053,255,GMY,240,HAN,1866,1
27054,255,GMY,245,BAV,1816,1
27055,255,GMY,245,BAV,1817,1
27056,255,GMY,245,BAV,1818,1
27057,255,GMY,245,BAV,1819,1
27058,255,GMY,245,BAV,1820,1
27059,255,GMY,245,BAV,1821,1
27060,255,GMY,245,BAV,1822,1
27061,255,GMY,245,BAV,1823,1
27062,255,GMY,245,BAV,1824,1
27063,255,GMY,245,BAV,1825,1
27064,255,GMY,245,BAV,1826,1
27065,255,GMY,245,BAV,1827,1
27066,255,GMY,245,BAV,1828,1
27067,255,GMY,245,BAV,1829,1
27068,255,GMY,245,BAV,1830,1
27069,255,GMY,245,BAV,1831,1
27070,255,GMY,245,BAV,1832,1
27071,255,GMY,245,BAV,1833,1
27072,255,GMY,245,BAV,1834,1
27073,255,GMY,245,BAV,1835,1
27074,255,GMY,245,BAV,1836,1
27075,255,GMY,245,BAV,1837,1
27076,255,GMY,245,BAV,1838,1
27077,255,GMY,245,BAV,1839,1
27078,255,GMY,245,BAV,1840,1
27079,255,GMY,245,BAV,1841,1
27080,255,GMY,245,BAV,1842,1
27081,255,GMY,245,BAV,1843,1
27082,255,GMY,245,BAV,1844,1
27083,255,GMY,245,BAV,1845,1
27084,255,GMY,245,BAV,1846,1
27085,255,GMY,245,BAV,1847,1
27086,255,GMY,245,BAV,1848,1
27087,255,GMY,245,BAV,1849,1
27088,255,GMY,245,BAV,1850,1
27089,255,GMY,245,BAV,1851,1
27090,255,GMY,245,BAV,1852,1
27091,255,GMY,245,BAV,1853,1
27092,255,GMY,245,BAV,1854,1
27093,255,GMY,245,BAV,1855,1
27094,255,GMY,245,BAV,1856,1
27095,255,GMY,245,BAV,1857,1
27096,255,GMY,245,BAV,1858,1
27097,255,GMY,245,BAV,1859,1
27098,255,GMY,245,BAV,1860,1
27099,255,GMY,245,BAV,1861,1
27100,255,GMY,245,BAV,1862,1
27101,255,GMY,245,BAV,1863,1
27102,255,GMY,245,BAV,1864,1
27103,255,GMY,245,BAV,1865,1
27104,255,GMY,245,BAV,1866,1
27105,255,GMY,245,BAV,1867,1
27106,255,GMY,245,BAV,1868,1
27107,255,GMY,245,BAV,1869,1
27108,255,GMY,245,BAV,1870,1
27109,255,GMY,245,BAV,1871,1
27110,255,GMY,267,BAD,1849,1
27111,255,GMY,267,BAD,1850,1
27112,255,GMY,267,BAD,1851,1
27113,255,GMY,267,BAD,1852,1
27114,255,GMY,267,BAD,1853,1
27115,255,GMY,267,BAD,1854,1
27116,255,GMY,267,BAD,1855,1
27117,255,GMY,267,BAD,1856,1
27118,255,GMY,267,BAD,1857,1
27119,255,GMY,267,BAD,1858,1
27120,255,GMY,267,BAD,1859,1
27121,255,GMY,267,BAD,1860,1
27122,255,GMY,267,BAD,1861,1
27123,255,GMY,267,BAD,1862,1
27124,255,GMY,267,BAD,1863,1
27125,255,GMY,267,BAD,1864,1
27126,255,GMY,267,BAD,1865,1
27127,255,GMY,267,BAD,1866,1
27128,255,GMY,267,BAD,1867,1
27129,255,GMY,267,BAD,1868,1
27130,255,GMY,267,BAD,1869,1
27131,255,GMY,267,BAD,1870,1
27132,255,GMY,267,BAD,1871,1
27133,255,GMY,269,SAX,1816,1
27134,255,GMY,269,SAX,1817,1
27135,255,GMY,269,SAX,1818,1
27136,255,GMY,269,SAX,1819,1
27137,255,GMY,269,SAX,1820,1
27138,255,GMY,269,SAX,1821,1
27139,255,GMY,269,SAX,1822,1
27140,255,GMY,269,SAX,1823,1
27141,255,GMY,269,SAX,1824,1
27142,255,GMY,269,SAX,1825,1
27143,255,GMY,269,SAX,1826,1
27144,255,GMY,269,SAX,1827,1
27145,255,GMY,269,SAX,1828,1
27146,255,GMY,269,SAX,1829,1
27147,255,GMY,269,SAX,1830,1
27148,255,GMY,269,SAX,1831,1
27149,255,GMY,269,SAX,1832,1
27150,255,GMY,269,SAX,1833,1
27151,255,GMY,269,SAX,1834,1
27152,255,GMY,269,SAX,1835,1
27153,255,GMY,269,SAX,1836,1
27154,255,GMY,269,SAX,1837,1
27155,255,GMY,269,SAX,1838,1
27156,255,GMY,269,SAX,1839,1
27157,255,GMY,269,SAX,1840,1
27158,255,GMY,269,SAX,1841,1
27159,255,GMY,269,SAX,1842,1
27160,255,GMY,269,SAX,1843,1
27161,255,GMY,269,SAX,1844,1
27162,255,GMY,269,SAX,1845,1
27163,255,GMY,269,SAX,1846,1
27164,255,GMY,269,SAX,1847,1
27165,255,GMY,269,SAX,1848,1
27166,255,GMY,269,SAX,1849,1
27167,255,GMY,269,SAX,1850,1
27168,255,GMY,269,SAX,1851,1
27169,255,GMY,269,SAX,1852,1
27170,255,GMY,269,SAX,1853,1
27171,255,GMY,269,SAX,1854,1
27172,255,GMY,269,SAX,1855,1
27173,255,GMY,269,SAX,1856,1
27174,255,GMY,269,SAX,1857,1
27175,255,GMY,269,SAX,1858,1
27176,255,GMY,269,SAX,1859,1
27177,255,GMY,269,SAX,1860,1
27178,255,GMY,269,SAX,1861,1
27179,255,GMY,269,SAX,1862,1
27180,255,GMY,269,SAX,1863,1
27181,255,GMY,269,SAX,1864,1
27182,255,GMY,269,SAX,1865,1
27183,255,GMY,269,SAX,1866,1
27184,255,GMY,269,SAX,1867,1
27185,255,GMY,271,WRT,1849,1
27186,255,GMY,271,WRT,1850,1
27187,255,GMY,271,WRT,1851,1
27188,255,GMY,271,WRT,1852,1
27189,255,GMY,271,WRT,1853,1
27190,255,GMY,271,WRT,1854,1
27191,255,GMY,271,WRT,1855,1
27192,255,GMY,271,WRT,1856,1
27193,255,GMY,271,WRT,1857,1
27194,255,GMY,271,WRT,1858,1
27195,255,GMY,271,WRT,1859,1
27196,255,GMY,271,WRT,1860,1
27197,255,GMY,271,WRT,1861,1
27198,255,GMY,271,WRT,1862,1
27199,255,GMY,271,WRT,1863,1
27200,255,GMY,271,WRT,1864,1
27201,255,GMY,271,WRT,1865,1
27202,255,GMY,271,WRT,1866,1
27203,255,GMY,271,WRT,1867,1
27204,255,GMY,271,WRT,1868,1
27205,255,GMY,271,WRT,1869,1
27206,255,GMY,271,WRT,1870,1
27207,255,GMY,273,HSE,1816,1
27208,255,GMY,273,HSE,1817,1
27209,255,GMY,273,HSE,1818,1
27210,255,GMY,273,HSE,1819,1
27211,255,GMY,273,HSE,1820,1
27212,255,GMY,273,HSE,1821,1
27213,255,GMY,273,HSE,1822,1
27214,255,GMY,273,HSE,1823,1
27215,255,GMY,273,HSE,1824,1
27216,255,GMY,273,HSE,1825,1
27217,255,GMY,273,HSE,1826,1
27218,255,GMY,273,HSE,1827,1
27219,255,GMY,273,HSE,1828,1
27220,255,GMY,273,HSE,1829,1
27221,255,GMY,273,HSE,1830,1
27222,255,GMY,273,HSE,1831,1
27223,255,GMY,273,HSE,1832,1
27224,255,GMY,273,HSE,1833,1
27225,255,GMY,273,HSE,1834,1
27226,255,GMY,273,HSE,1835,1
27227,255,GMY,273,HSE,1836,1
27228,255,GMY,273,HSE,1837,1
27229,255,GMY,273,HSE,1838,1
27230,255,GMY,273,HSE,1839,1
27231,255,GMY,273,HSE,1840,1
27232,255,GMY,273,HSE,1841,1
27233,255,GMY,273,HSE,1842,1
27234,255,GMY,273,HSE,1843,1
27235,255,GMY,273,HSE,1844,1
27236,255,GMY,273,HSE,1845,1
27237,255,GMY,273,HSE,1846,1
27238,255,GMY,273,HSE,1847,1
27239,255,GMY,273,HSE,1848,1
27240,255,GMY,273,HSE,1849,1
27241,255,GMY,273,HSE,1850,1
27242,255,GMY,273,HSE,1851,1
27243,255,GMY,273,HSE,1852,1
27244,255,GMY,273,HSE,1853,1
27245,255,GMY,273,HSE,1854,1
27246,255,GMY,273,HSE,1855,1
27247,255,GMY,273,HSE,1856,1
27248,255,GMY,273,HSE,1857,1
27249,255,GMY,273,HSE,1858,1
27250,255,GMY,273,HSE,1859,1
27251,255,GMY,273,HSE,1860,1
27252,255,GMY,273,HSE,1861,1
27253,255,GMY,273,HSE,1862,1
27254,255,GMY,273,HSE,1863,1
27255,255,GMY,273,HSE,1864,1
27256,255,GMY,273,HSE,1865,1
27257,255,GMY,273,HSE,1866,1
27258,255,GMY,275,HSG,1816,1
27259,255,GMY,275,HSG,1817,1
27260,255,GMY,275,HSG,1818,1
27261,255,GMY,275,HSG,1819,1
27262,255,GMY,275,HSG,1820,1
27263,255,GMY,275,HSG,1821,1
27264,255,GMY,275,HSG,1822,1
27265,255,GMY,275,HSG,1823,1
27266,255,GMY,275,HSG,1824,1
27267,255,GMY,275,HSG,1825,1
27268,255,GMY,275,HSG,1826,1
27269,255,GMY,275,HSG,1827,1
27270,255,GMY,275,HSG,1828,1
27271,255,GMY,275,HSG,1829,1
27272,255,GMY,275,HSG,1830,1
27273,255,GMY,275,HSG,1831,1
27274,255,GMY,275,HSG,1832,1
27275,255,GMY,275,HSG,1833,1
27276,255,GMY,275,HSG,1834,1
27277,255,GMY,275,HSG,1835,1
27278,255,GMY,275,HSG,1836,1
27279,255,GMY,275,HSG,1837,1
27280,255,GMY,275,HSG,1838,1
27281,255,GMY,275,HSG,1839,1
27282,255,GMY,275,HSG,1840,1
27283,255,GMY,275,HSG,1841,1
27284,255,GMY,275,HSG,1842,1
27285,255,GMY,275,HSG,1843,1
27286,255,GMY,275,HSG,1844,1
27287,255,GMY,275,HSG,1845,1
27288,255,GMY,275,HSG,1846,1
27289,255,GMY,275,HSG,1847,1
27290,255,GMY,275,HSG,1848,1
27291,255,GMY,275,HSG,1849,1
27292,255,GMY,275,HSG,1850,1
27293,255,GMY,275,HSG,1851,1
27294,255,GMY,275,HSG,1852,1
27295,255,GMY,275,HSG,1853,1
27296,255,GMY,275,HSG,1854,1
27297,255,GMY,275,HSG,1855,1
27298,255,GMY,275,HSG,1856,1
27299,255,GMY,275,HSG,1857,1
27300,255,GMY,275,HSG,1858,1
27301,255,GMY,275,HSG,1859,1
27302,255,GMY,275,HSG,1860,1
27303,255,GMY,275,HSG,1861,1
27304,255,GMY,275,HSG,1862,1
27305,255,GMY,275,HSG,1863,1
27306,255,GMY,275,HSG,1864,1
27307,255,GMY,275,HSG,1865,1
27308,255,GMY,275,HSG,1866,1
27309,255,GMY,275,HSG,1867,1
27310,255,GMY,280,MEC,1843,1
27311,255,GMY,280,MEC,1844,1
27312,255,GMY,280,MEC,1845,1
27313,255,GMY,280,MEC,1846,1
27314,255,GMY,280,MEC,1847,1
27315,255,GMY,280,MEC,1848,1
27316,255,GMY,280,MEC,1849,1
27317,255,GMY,280,MEC,1850,1
27318,255,GMY,280,MEC,1851,1
27319,255,GMY,280,MEC,1852,1
27320,255,GMY,280,MEC,1853,1
27321,255,GMY,280,MEC,1854,1
27322,255,GMY,280,MEC,1855,1
27323,255,GMY,280,MEC,1856,1
27324,255,GMY,280,MEC,1857,1
27325,255,GMY,280,MEC,1858,1
27326,255,GMY,280,MEC,1859,1
27327,255,GMY,280,MEC,1860,1
27328,255,GMY,280,MEC,1861,1
27329,255,GMY,280,MEC,1862,1
27330,255,GMY,280,MEC,1863,1
27331,255,GMY,280,MEC,1864,1
27332,255,GMY,280,MEC,1865,1
27333,255,GMY,280,MEC,1866,1
27334,255,GMY,280,MEC,1867,1
27335,255,GMY,290,POL,1918,1
27336,255,GMY,290,POL,1919,1
27337,255,GMY,290,POL,1920,1
27338,255,GMY,290,POL,1921,1
27339,255,GMY,290,POL,1922,1
27340,255,GMY,290,POL,1923,1
27341,255,GMY,290,POL,1924,1
27342,255,GMY,290,POL,1925,1
27343,255,GMY,290,POL,1926,1
27344,255,GMY,290,POL,1927,1
27345,255,GMY,290,POL,1928,1
27346,255,GMY,290,POL,1929,1
27347,255,GMY,290,POL,1930,1
27348,255,GMY,290,POL,1931,1
27349,255,GMY,290,POL,1932,1
27350,255,GMY,290,POL,1933,1
27351,255,GMY,290,POL,1934,1
27352,255,GMY,290,POL,1935,1
27353,255,GMY,290,POL,1936,1
27354,255,GMY,290,POL,1937,1
27355,255,GMY,290,POL,1938,1
27356,255,GMY,290,POL,1939,1
27357,255,GMY,290,POL,1990,1
27358,255,GMY,290,POL,1991,1
27359,255,GMY,290,POL,1992,1
27360,255,GMY,290,POL,1993,1
27361,255,GMY,290,POL,1994,1
27362,255,GMY,290,POL,1995,1
27363,255,GMY,290,POL,1996,1
27364,255,GMY,290,POL,1997,1
27365,255,GMY,290,POL,1998,1
27366,255,GMY,290,POL,1999,1
27367,255,GMY,290,POL,2000,1
27368,255,GMY,290,POL,2001,1
27369,255,GMY,290,POL,2002,1
27370,255,GMY,290,POL,2003,1
27371,255,GMY,290,POL,2004,1
27372,255,GMY,290,POL,2005,1
27373,255,GMY,290,POL,2006,1
27374,255,GMY,290,POL,2007,1
27375,255,GMY,290,POL,2008,1
27376,255,GMY,290,POL,2009,1
27377,255,GMY,290,POL,2010,1
27378,255,GMY,290,POL,2011,1
27379,255,GMY,290,POL,2012,1
27380,255,GMY,290,POL,2013,1
27381,255,GMY,290,POL,2014,1
27382,255,GMY,290,POL,2015,1
27383,255,GMY,290,POL,2016,1
27384,255,GMY,300,AUH,1816,1
27385,255,GMY,300,AUH,1817,1
27386,255,GMY,300,AUH,1818,1
27387,255,GMY,300,AUH,1819,1
27388,255,GMY,300,AUH,1820,1
27389,255,GMY,300,AUH,1821,1
27390,255,GMY,300,AUH,1822,1
27391,255,GMY,300,AUH,1823,1
27392,255,GMY,300,AUH,1824,1
27393,255,GMY,300,AUH,1825,1
27394,255,GMY,300,AUH,1826,1
27395,255,GMY,300,AUH,1827,1
27396,255,GMY,300,AUH,1828,1
27397,255,GMY,300,AUH,1829,1
27398,255,GMY,300,AUH,1830,1
27399,255,GMY,300,AUH,1831,1
27400,255,GMY,300,AUH,1832,1
27401,255,GMY,300,AUH,1833,1
27402,255,GMY,300,AUH,1834,1
27403,255,GMY,300,AUH,1835,1
27404,255,GMY,300,AUH,1836,1
27405,255,GMY,300,AUH,1837,1
27406,255,GMY,300,AUH,1838,1
27407,255,GMY,300,AUH,1839,1
27408,255,GMY,300,AUH,1840,1
27409,255,GMY,300,AUH,1841,1
27410,255,GMY,300,AUH,1842,1
27411,255,GMY,300,AUH,1843,1
27412,255,GMY,300,AUH,1844,1
27413,255,GMY,300,AUH,1845,1
27414,255,GMY,300,AUH,1846,1
27415,255,GMY,300,AUH,1847,1
27416,255,GMY,300,AUH,1848,1
27417,255,GMY,300,AUH,1849,1
27418,255,GMY,300,AUH,1850,1
27419,255,GMY,300,AUH,1851,1
27420,255,GMY,300,AUH,1852,1
27421,255,GMY,300,AUH,1853,1
27422,255,GMY,300,AUH,1854,1
27423,255,GMY,300,AUH,1855,1
27424,255,GMY,300,AUH,1856,1
27425,255,GMY,300,AUH,1857,1
27426,255,GMY,300,AUH,1858,1
27427,255,GMY,300,AUH,1859,1
27428,255,GMY,300,AUH,1860,1
27429,255,GMY,300,AUH,1861,1
27430,255,GMY,300,AUH,1862,1
27431,255,GMY,300,AUH,1863,1
27432,255,GMY,300,AUH,1864,1
27433,255,GMY,300,AUH,1865,1
27434,255,GMY,300,AUH,1866,1
27435,255,GMY,300,AUH,1867,1
27436,255,GMY,300,AUH,1868,1
27437,255,GMY,300,AUH,1869,1
27438,255,GMY,300,AUH,1870,1
27439,255,GMY,300,AUH,1871,1
27440,255,GMY,300,AUH,1872,1
27441,255,GMY,300,AUH,1873,1
27442,255,GMY,300,AUH,1874,1
27443,255,GMY,300,AUH,1875,1
27444,255,GMY,300,AUH,1876,1
27445,255,GMY,300,AUH,1877,1
27446,255,GMY,300,AUH,1878,1
27447,255,GMY,300,AUH,1879,1
27448,255,GMY,300,AUH,1880,1
27449,255,GMY,300,AUH,1881,1
27450,255,GMY,300,AUH,1882,1
27451,255,GMY,300,AUH,1883,1
27452,255,GMY,300,AUH,1884,1
27453,255,GMY,300,AUH,1885,1
27454,255,GMY,300,AUH,1886,1
27455,255,GMY,300,AUH,1887,1
27456,255,GMY,300,AUH,1888,1
27457,255,GMY,300,AUH,1889,1
27458,255,GMY,300,AUH,1890,1
27459,255,GMY,300,AUH,1891,1
27460,255,GMY,300,AUH,1892,1
27461,255,GMY,300,AUH,1893,1
27462,255,GMY,300,AUH,1894,1
27463,255,GMY,300,AUH,1895,1
27464,255,GMY,300,AUH,1896,1
27465,255,GMY,300,AUH,1897,1
27466,255,GMY,300,AUH,1898,1
27467,255,GMY,300,AUH,1899,1
27468,255,GMY,300,AUH,1900,1
27469,255,GMY,300,AUH,1901,1
27470,255,GMY,300,AUH,1902,1
27471,255,GMY,300,AUH,1903,1
27472,255,GMY,300,AUH,1904,1
27473,255,GMY,300,AUH,1905,1
27474,255,GMY,300,AUH,1906,1
27475,255,GMY,300,AUH,1907,1
27476,255,GMY,300,AUH,1908,1
27477,255,GMY,300,AUH,1909,1
27478,255,GMY,300,AUH,1910,1
27479,255,GMY,300,AUH,1911,1
27480,255,GMY,300,AUH,1912,1
27481,255,GMY,300,AUH,1913,1
27482,255,GMY,300,AUH,1914,1
27483,255,GMY,300,AUH,1915,1
27484,255,GMY,300,AUH,1916,1
27485,255,GMY,300,AUH,1917,1
27486,255,GMY,300,AUH,1918,1
27487,255,GMY,305,AUS,1919,1
27488,255,GMY,305,AUS,1920,1
27489,255,GMY,305,AUS,1921,1
27490,255,GMY,305,AUS,1922,1
27491,255,GMY,305,AUS,1923,1
27492,255,GMY,305,AUS,1924,1
27493,255,GMY,305,AUS,1925,1
27494,255,GMY,305,AUS,1926,1
27495,255,GMY,305,AUS,1927,1
27496,255,GMY,305,AUS,1928,1
27497,255,GMY,305,AUS,1929,1
27498,255,GMY,305,AUS,1930,1
27499,255,GMY,305,AUS,1931,1
27500,255,GMY,305,AUS,1932,1
27501,255,GMY,305,AUS,1933,1
27502,255,GMY,305,AUS,1934,1
27503,255,GMY,305,AUS,1935,1
27504,255,GMY,305,AUS,1936,1
27505,255,GMY,305,AUS,1937,1
27506,255,GMY,305,AUS,1938,1
27507,255,GMY,305,AUS,1990,1
27508,255,GMY,305,AUS,1991,1
27509,255,GMY,305,AUS,1992,1
27510,255,GMY,305,AUS,1993,1
27511,255,GMY,305,AUS,1994,1
27512,255,GMY,305,AUS,1995,1
27513,255,GMY,305,AUS,1996,1
27514,255,GMY,305,AUS,1997,1
27515,255,GMY,305,AUS,1998,1
27516,255,GMY,305,AUS,1999,1
27517,255,GMY,305,AUS,2000,1
27518,255,GMY,305,AUS,2001,1
27519,255,GMY,305,AUS,2002,1
27520,255,GMY,305,AUS,2003,1
27521,255,GMY,305,AUS,2004,1
27522,255,GMY,305,AUS,2005,1
27523,255,GMY,305,AUS,2006,1
27524,255,GMY,305,AUS,2007,1
27525,255,GMY,305,AUS,2008,1
27526,255,GMY,305,AUS,2009,1
27527,255,GMY,305,AUS,2010,1
27528,255,GMY,305,AUS,2011,1
27529,255,GMY,305,AUS,2012,1
27530,255,GMY,305,AUS,2013,1
27531,255,GMY,305,AUS,2014,1
27532,255,GMY,305,AUS,2015,1
27533,255,GMY,305,AUS,2016,1
27534,255,GMY,310,HUN,1938,1
27535,255,GMY,310,HUN,1939,1
27536,255,GMY,310,HUN,1940,1
27537,255,GMY,310,HUN,1941,1
27538,255,GMY,310,HUN,1942,1
27539,255,GMY,310,HUN,1943,1
27540,255,GMY,310,HUN,1944,1
27541,255,GMY,310,HUN,1945,1
27542,255,GMY,315,CZE,1918,1
27543,255,GMY,315,CZE,1919,1
27544,255,GMY,315,CZE,1920,1
27545,255,GMY,315,CZE,1921,1
27546,255,GMY,315,CZE,1922,1
27547,255,GMY,315,CZE,1923,1
27548,255,GMY,315,CZE,1924,1
27549,255,GMY,315,CZE,1925,1
27550,255,GMY,315,CZE,1926,1
27551,255,GMY,315,CZE,1927,1
27552,255,GMY,315,CZE,1928,1
27553,255,GMY,315,CZE,1929,1
27554,255,GMY,315,CZE,1930,1
27555,255,GMY,315,CZE,1931,1
27556,255,GMY,315,CZE,1932,1
27557,255,GMY,315,CZE,1933,1
27558,255,GMY,315,CZE,1934,1
27559,255,GMY,315,CZE,1935,1
27560,255,GMY,315,CZE,1936,1
27561,255,GMY,315,CZE,1937,1
27562,255,GMY,315,CZE,1938,1
27563,255,GMY,315,CZE,1939,1
27564,255,GMY,315,CZE,1990,1
27565,255,GMY,315,CZE,1991,1
27566,255,GMY,315,CZE,1992,1
27567,255,GMY,316,CZR,1993,1
27568,255,GMY,316,CZR,1994,1
27569,255,GMY,316,CZR,1995,1
27570,255,GMY,316,CZR,1996,1
27571,255,GMY,316,CZR,1997,1
27572,255,GMY,316,CZR,1998,1
27573,255,GMY,316,CZR,1999,1
27574,255,GMY,316,CZR,2000,1
27575,255,GMY,316,CZR,2001,1
27576,255,GMY,316,CZR,2002,1
27577,255,GMY,316,CZR,2003,1
27578,255,GMY,316,CZR,2004,1
27579,255,GMY,316,CZR,2005,1
27580,255,GMY,316,CZR,2006,1
27581,255,GMY,316,CZR,2007,1
27582,255,GMY,316,CZR,2008,1
27583,255,GMY,316,CZR,2009,1
27584,255,GMY,316,CZR,2010,1
27585,255,GMY,316,CZR,2011,1
27586,255,GMY,316,CZR,2012,1
27587,255,GMY,316,CZR,2013,1
27588,255,GMY,316,CZR,2014,1
27589,255,GMY,316,CZR,2015,1
27590,255,GMY,316,CZR,2016,1
27591,255,GMY,325,ITA,1938,1
27592,255,GMY,325,ITA,1939,1
27593,255,GMY,325,ITA,1940,1
27594,255,GMY,325,ITA,1941,1
27595,255,GMY,325,ITA,1942,1
27596,255,GMY,325,ITA,1943,1
27597,255,GMY,325,ITA,1944,1
27598,255,GMY,325,ITA,1945,1
