,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,num_leadership_changes,leader_tenure,age_govt,num_transitions_ever,export_import_ratio,Africa,Americas,Asia,Europe,Oceania,Direct election,Indirect election,Nonelective,Elective legislature,No legislature exists,Non‐elective legislature,Appointed,Closed,Elected,All parties legally banned,Legally single party state,Multiple parties legally allowed,Elective legislature,No legislature exists,Non‐elective legislature,Multiple parties,No parties,One party,Legislature with multiple parties,No legislature or all nonpartisan,Only members from regime party,Democratic incumbent,Rules rewritten unconstitutionally,collective_leadership,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,Civilian dictatorship,Military dictatorship,Mixed (semi‐presidential) democracy,Parliamentary democracy,Presidential democracy,Royal dictatorship,transition_to_democracy,transition_to_dictatorship
8633,344,Croatia,2006,191.0,20947990000.0,9402820000.0,693000000.0,21000.0,28720000000.0,4379000.0,0.0005952,3.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,16.0,0,2.2278412221014547,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8634,471,Cameroon,2006,191.0,2879216282.0,5033336344.0,257000000.0,23000.0,20412000000.0,18612000.0,0.0011600999999999998,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,25,47.0,0,0.5720293827437494,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8635,92,El Salvador,2006,191.0,7434546280.0,3846607715.0,106000000.0,16000.0,8188000000.0,6097000.0,0.0004529,33.0,0.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,23.0,0,1.932753956429893,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8636,516,Burundi,2006,191.0,292522398.0,58156908.0,74000000.0,51000.0,5480000000.0,8043000.0,0.0007072000000000001,20.0,0.0,20.0,20.0,0.0,20.0,10.0,1.0,0.0027397260273972603,0.0,0.0,0.0,1.0,0,2,2.0,1,5.029882228264268,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8637,770,Pakistan,2006,191.0,33519092600.0,17813961800.0,4156000000.0,619000.0,183958000000.0,160906000.0,0.0141407,8.0,0.0,8.0,0.0,0.0,7.0,0.0,4.0,0.08424657534246575,0.0,0.25,0.0,2.5,0,8,8.0,3,1.8816192027536514,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8638,145,Bolivia,2006,191.0,2539572679.0,3198231144.0,156000000.0,33000.0,20340000000.0,9517000.0,0.0009979,35.0,0.0,35.0,33.0,1.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,25.0,1,0.7940553902004026,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8639,771,Bangladesh,2006,191.0,16114508300.0,12212040590.0,938000000.0,126000.0,69596000000.0,144869000.0,0.0071342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.443835616438356,0.0,0.0,0.0,4.0,0,6,21.0,0,1.3195590189239619,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8640,56,St. Lucia,2006,191.0,849962153.0,317972819.0,0.0,0.0,88000000.0,168000.0,4.67e-06,43.0,0.0,43.0,43.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,28.0,0,2.6730654389675994,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8641,365,Russia,2006,191.0,131403160000.0,329409280000.0,24577000000.0,1027000.0,2392340000000.0,143715000.0,0.0411584,41.0,0.0,40.0,25.0,8.0,18.0,18.0,3.0,0.5114155251141552,0.0,0.0,0.6666666666666666,3.6666666666666665,0,8,16.0,0,0.3989054588868899,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8642,352,Cyprus,2006,191.0,6802927330.0,3549240822.0,240000000.0,10000.0,1266000000.0,1048000.0,0.0001504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,24.0,0,1.916727455582049,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8643,816,Vietnam,2006,191.0,46647674000.0,40410424600.0,3439000000.0,455000.0,107958000000.0,85748000.0,0.0081984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,31.0,0,1.1543475343735934,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8644,500,Uganda,2006,191.0,2079439172.0,685418578.0,192000000.0,45000.0,24156000000.0,29711000.0,0.001403,10.0,0.0,10.0,10.0,0.0,10.0,10.0,1.0,0.0027397260273972603,0.0,0.0,1.0,4.0,0,21,22.0,1,3.033823766591865,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8645,461,Togo,2006,191.0,2505317251.0,683628691.0,34000000.0,9000.0,5926000000.0,5686000.0,0.00032219999999999997,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,47.0,0,3.6647339176699356,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8646,369,Ukraine,2006,191.0,58266981100.0,43124501000.0,1269000000.0,188000.0,406054000000.0,46871000.0,0.0114395,18.0,0.0,18.0,11.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,16.0,0,1.3511340363103563,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8647,800,Thailand,2006,191.0,125897192000.0,146907670000.0,2373000000.0,307000.0,339968000000.0,65884000.0,0.007639399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0027397260273972603,0.0,0.0,0.0,3.5,3,1,1.0,3,0.8569817491489723,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8648,600,Morocco,2006,191.0,25141132280.0,14225516430.0,2161000000.0,201000.0,41452000000.0,30395000.0,0.0039317,37.0,0.0,37.0,19.0,0.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,51.0,0,1.7673265082299723,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8649,53,Barbados,2006,191.0,1640446637.0,647926508.0,27000000.0,1000.0,404000000.0,275000.0,2.11e-05,39.0,0.0,39.0,39.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,41.0,0,2.5318405972672444,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8650,368,Lithuania,2006,191.0,19325633300.0,11271407300.0,353000000.0,14000.0,36038000000.0,3239000.0,0.00046730000000000003,4.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,16.0,1,1.7145714626069808,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8651,811,Cambodia,2006,191.0,3002510700.0,4307724687.0,123000000.0,124000.0,7166000000.0,13555000.0,0.0015578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,54.0,0,0.6970061733659721,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8652,591,Seychelles,2006,191.0,747814636.0,365110805.0,15000000.0,1000.0,64000000.0,88000.0,4.68e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,31.0,0,2.0481854433204187,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8653,812,Laos,2006,191.0,1603929295.0,956641500.0,13000000.0,29000.0,4918000000.0,5896000.0,0.0004744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,48.0,1,1.6766252509430126,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8654,433,Senegal,2006,191.0,4295032555.000097,1606998342.0,149000000.0,14000.0,5414000000.0,11583000.0,0.0006967000000000001,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,7.0,0,2.672705031950865,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8655,52,Trinidad and Tobago,2006,191.0,5995328260.0,14673218380.0,52000000.0,3000.0,85192000000.0,1303000.0,0.0005505,33.0,0.0,33.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,45.0,0,0.4085898611153908,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8656,160,Argentina,2006,191.0,34122247100.0,49630660310.0,1873000000.0,71000.0,251416000000.0,38989000.0,0.0058479,35.0,0.0,35.0,33.0,0.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,24.0,5,0.6875235365974924,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8657,367,Latvia,2006,191.0,11611820460.0,7440960252.0,318000000.0,5000.0,9996000000.0,2197000.0,0.000348,3.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,16.0,1,1.5605271452537253,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8658,590,Mauritius,2006,191.0,3582665490.0,2224362064.0,11000000.0,2000.0,2350000000.0,1217000.0,4.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,39.0,0,1.610648530643166,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8659,220,France,2006,191.0,530724866000.0,494573490000.0,54321000000.0,255000.0,547140000000.0,61845000.0,0.0187619,31.0,0.0,30.0,28.0,0.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,132.0,0,1.0730960650559738,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8660,54,Dominica,2006,191.0,304759745.0,110139249.0,0.0,0.0,26000000.0,71000.0,1.92e-06,43.0,0.0,43.0,43.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,29.0,0,2.7670403399972336,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8661,615,Algeria,2006,191.0,25098879420.0,60358555200.0,3096000000.0,138000.0,163262000000.0,34507000.0,0.0037820999999999996,37.0,0.0,37.0,19.0,0.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,45.0,0,0.4158296920268231,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8662,780,Sri Lanka,2006,191.0,11439074900.0,7410895560.0,863000000.0,111000.0,19228000000.0,20138000.0,0.0017177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,18.0,1,1.543548253701203,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8663,235,Portugal,2006,191.0,64403509000.0,42104837060.0,3143000000.0,45000.0,77218000000.0,10537000.0,0.0020120999999999997,28.0,1.0,28.0,28.0,0.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,31.0,1,1.5295988180223585,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8664,581,Comoros,2006,191.0,139040000.0,34580000.0000289,3030000.0,1000.0,162000000.0,617000.0,2.46e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3.0,1,4.020821283975819,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8665,820,Malaysia,2006,191.0,127465610000.0,202109009000.0,3206000000.0,110000.0,213230000000.0,26327000.0,0.0045952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,0.0,0.0,0.0,4.0,0,4,50.0,0,0.630677527096281,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8666,432,Mali,2006,191.0,1639002831.0,299197920.0,132000000.0,7000.0,3468000000.0,12326000.0,0.0005545,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,15.0,0,5.477988720643513,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8667,371,Armenia,2006,191.0,2053545069.0,778847662.0000522,184000000.0,48000.0,5762000000.0,3003000.0,0.0006324,20.0,0.0,20.0,19.0,1.0,1.0,0.0,2.0,2.2013698630136984,0.0,0.5,0.5,4.0,0,7,16.0,0,2.6366453533757443,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
8668,501,Kenya,2006,191.0,8072974710.0,4359172603.0,398000000.0,24000.0,24378000000.0,36757000.0,0.0016476,11.0,0.0,11.0,11.0,0.0,10.0,10.0,2.0,0.00684931506849315,0.0,0.0,0.0,3.5,0,5,9.0,0,1.8519511488129987,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8669,840,Philippines,2006,191.0,51778669000.0,67678523000.0,899000000.0,106000.0,67938000000.0,87367000.0,0.0052411,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,21.0,1,0.7650679522069357,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8670,781,Maldives,2006,191.0,928465432.0,194062835.0,56000000.0,0.0,62000000.0,303000.0,1.92e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,29,42.0,0,4.78435467563895,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8671,616,Tunisia,2006,191.0,16430072350.0,12424596290.0,502000000.0,35000.0,20830000000.0,10160000.0,0.0009586,37.0,0.0,37.0,19.0,0.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20,51.0,0,1.3223827934935664,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8672,450,Liberia,2006,191.0,6744759820.0,1275930504.0,1000000.0,15000.0,3810000000.0,3385000.0,0.0004007,15.0,0.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0,5.286149832499028,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8673,55,Grenada,2006,191.0,319880946.0,37103408.0,0.0,1000.0,58000000.0,103000.0,2.88e-06,39.0,0.0,39.0,39.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,23.0,1,8.621335970000384,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8674,366,Estonia,2006,191.0,13345201100.0,9365668960.0,238000000.0,5000.0,5946000000.0,1319000.0,0.0001745,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,16.0,1,1.4249063421946957,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8675,155,Chile,2006,191.0,32731546900.0,60455300000.0,4677000000.0,78000.0,92526000000.0,16505000.0,0.0031733,35.0,0.0,35.0,33.0,0.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,17.0,2,0.5414173265205863,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8676,370,Belarus,2006,191.0,21746238530.0,11638606540.0,466000000.0,73000.0,128196000000.0,9620000.0,0.0021659,23.0,0.0,23.0,20.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,16.0,0,1.8684572294167443,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8677,790,Nepal,2006,191.0,2231917392.0,744236385.0,156000000.0,69000.0,9376000000.0,25634000.0,0.0013705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,5.0,1,2.998936140430705,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8678,223,Liechtenstein,2006,191.0,579015.0,4050637.999999999,0.0,0.0,278000000.0,35000.0,1.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,137.0,0,0.1429441485514134,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8679,452,Ghana,2006,191.0,6779980000.0,2747200000.0,83000000.0,7000.0,16064000000.0,21948000.0,0.0010783,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,14.0,2,2.4679601048340127,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8680,58,Antigua & Barbuda,2006,191.0,1075765644.0,238625794.0,5000000.0,0.0,64000000.0,83000.0,3.12e-06,43.0,0.0,43.0,43.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,26.0,0,4.508169992720904,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8681,850,Indonesia,2006,191.0,90819108000.0,125759300000.0,3645000000.0,302000.0,435386000000.0,227710000.0,0.014229200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,8.0,0,0.7221661380112644,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8682,411,Equatorial Guinea,2006,191.0,1514244536.0,8482012500.0,8000000.0,1000.0,4058000000.0,622000.0,4.41e-05,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,28,39.0,0,0.17852420472146205,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8683,339,Albania,2006,191.0,2901772915.0000525,776621241.0,141000000.0,22000.0,3470000000.0,3180000.0,0.0003641,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,16.0,0,3.736406837474141,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8684,731,North Korea,2006,191.0,3210630000.0,1727870000.0,2049000000.0,1106000.0,65024000000.0,23970000.0,0.0127492,3.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,59.0,0,1.8581432630927095,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8685,380,Sweden,2006,191.0,123050535700.0,149269675900.0,6006000000.0,28000.0,117110000000.0,9090000.0,0.0027670000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,89.0,0,0.8243505250352058,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8686,20,Canada,2006,191.0,378203734000.0,387460015000.0,15103000000.0,62000.0,746822000000.0,32611000.0,0.0108335,53.0,0.0,53.0,52.0,1.0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,87.0,0,0.9761103581230182,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8687,404,Guinea-Bissau,2006,191.0,189553213.0,152760000.0,13000000.0,9000.0,1534000000.0,1453000.0,0.0001538,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,3.0,1,1.2408563301911495,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8688,860,East Timor,2006,191.0,2531.0,1475.0,0.0,1000.0,106000000.0,1018000.0,4.16e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,5.0,0,1.7159322033898305,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8689,900,Australia,2006,191.0,144214488000.0,131160926000.0,17208000000.0,53000.0,362824000000.0,20866000.0,0.0074866,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11,106.0,0,1.0995232528321734,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8690,435,Mauritania,2006,191.0,1304539827.0,1512542785.0,18000000.0,16000.0,1206000000.0,3238000.0,0.00028960000000000005,22.0,0.0,22.0,4.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,47.0,0,0.8624812732156862,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8691,345,Yugoslavia,2006,191.0,2680845617.0,507508980.0,812000000.0,65000.0,55224000000.0,9889000.0,0.0015172,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,0,5.282360948568831,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
8692,135,Peru,2006,191.0,15910292100.0,22608005400.0,1108000000.0,80000.0,46432000000.0,28031000.0,0.0029977,33.0,0.0,33.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,6.0,4,0.7037459439035697,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
