,c_code_1,state_name_1,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_with,avg_against,avg_cum_duration,num_wars,origin_participant_pct,ongoing_2010,revision_pct,revision_type_mode,state_fatality_bin_mode,outcome_mode,settlement_type_mode,highest_mca_mode,highest_hostility_mode,total_protestant,total_catholic,total_christian,total_jewish,total_sunni,total_shia,total_islam,total_buddhist,total_hindu,total_sikh,total_shinto,total_non_religious,territory_change,territory_change_year,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_democracy,transition_dictatorship,age_govt,num_transitions_ever
3624,510,Tanzania,1978,153.0,1079640004.0,568779999.4,264913000.0,63000.0,0.0,14980000000.0,17443000.0,1080000.0,0.0014892999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5,0.8164383561643835,1.0,0.5,0.0,0.0,0,0,0,0,[ 2 22],[2 5],1646848.0,4174346.0,7155139.2,115.6,0.0,0.0,5515168.0,2028.8,19288.0,2186.4,0.0,36090.8,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0
3625,145,Bolivia,1978,153.0,699140000.2,518920004.2,80800000.0,20000.0,0.0,5614000000.0,5108000.0,1440000.0,0.0006678,26.0,0.0,26.0,24.0,1.0,26.0,24.0,1.0,1.0,1.0,0.0027397260273972603,0.0,1.0,0.0,1.0,1,0,5,3,7,3,226612.0,4815614.0,5044514.0,1639.6,0.0,0.0,570.0,3599.6,0.0,0.0,0.0,27600.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,109.0,0.0
3626,315,Czechoslovakia,1978,153.0,4963739994.0,5367479997.0,4686400000.0,183000.0,30588000000.0,221162000000.0,15137000.0,2604000.0,0.009148700000000001,11.0,0.0,0.0,11.0,1.0,8.0,7.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1495372.0,9684716.0,11403944.0,10775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625776.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,33.0,1.0
3627,663,Jordan,1978,153.0,1388729998.0,284150000.0,310828000.0,70000.0,0.0,4178000000.0,2737000.0,1038000.0,0.0008791000000000001,39.0,0.0,31.0,19.0,0.0,37.0,39.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,5976.0,41196.0,150232.0,0.0,2638728.0,0.0,2638728.0,0.0,0.0,0.0,0.0,38396.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,0.0
3628,516,Burundi,1978,153.0,95120002.9,87490001.8,16000000.0,7000.0,0.0,580000000.0,3981000.0,98000.0,0.00020950000000000002,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,180940.8,2599260.0,3159123.2,0.0,0.0,0.0,37573.2,0.0,2182.0,0.0,0.0,1341.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0
3629,694,Qatar,1978,153.0,1172239999.2,2400950011.0,948000000.0,5000.0,632000000.0,5686000000.0,200000.0,160000.0,0.00042889999999999996,37.0,0.0,31.0,17.0,0.0,37.0,37.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,2100.0,2340.0,8700.0,0.0,175969.6,18094.4,194064.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0
3630,625,Sudan,1978,153.0,804210001.0,678810000.1,206814000.0,71000.0,0.0,20834000000.0,17576000.0,1775000.0,0.0017034000000000003,39.0,0.0,31.0,19.0,0.0,37.0,38.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,0.0,385537.4,1301891.0,0.0,12663078.0,0.0,12663078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,2.0
3631,692,Bahrain,1978,153.0,2017030001.8,1127420000.2,50593000.0,2000.0,0.0,42274000000.0,303000.0,101000.0,0.00040169999999999995,37.0,0.0,31.0,17.0,0.0,37.0,37.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1620.0,1440.0,12046.0,102.0,137813.4,146172.0,283985.4,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0
3632,385,Norway,1978,153.0,11400489990.0,11060899980.0,1307441000.0,40000.0,1624000000.0,51880000000.0,4059000.0,805000.0,0.0016033000000000002,14.0,0.0,13.0,14.0,0.0,14.0,14.0,1.0,1.0,1.0,0.29041095890410956,0.0,1.0,0.0,0.0,0,0,5,3,1,1,3613325.4,11451.6,3642751.4,939.6,0.0,0.0,4158.4,11183.8,0.0,0.0,0.0,348868.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0
3633,580,Madagascar,1978,153.0,399519999.9,399790000.0,52165000.0,20000.0,0.0,3506000000.0,8514000.0,420000.0,0.0005829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1850856.0,2051196.0,4224321.6,132.8,0.0,0.0,150661.2,2562.4,2102.0,0.0,0.0,5638.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0
3634,451,Sierra Leone,1978,153.0,209490000.0,224249999.9,11425000.0,1000.0,0.0,2052000000.0,3110000.0,276000.0,0.0001999,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,130986.0,63960.8,286467.6,0.0,0.0,0.0,1268232.4,0.0,1726.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0
3635,770,Pakistan,1978,153.0,3260849997.0,1302990001.1,987879000.0,518000.0,211666666.66666666,41284000000.0,77752000.0,13515000.0,0.009495299999999998,6.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,901075.6,532032.4,1930126.8,388.4,0.0,0.0,74415196.0,2787.6,1248568.8,2603.0,0.0,17992.8,1.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0
3636,816,Vietnam,1978,153.0,866039999.0,153459999.6,749090909.090909,660000.0,270000000.0,21792000000.0,51423000.0,6135000.0,0.0090281,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,2.208219178082192,1.0,1.0,0.0,0.5,[0 3],0,0,0,[12 22],[3 5],462056.8,2619168.0,4011655.4000000004,0.0,0.0,0.0,57995.8,4166680.0,13686.8,0.0,0.0,30081824.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
3637,710,China,1978,153.0,10374100000.0,8195509999.0,35000000000.0,4500000.0,63560000000.0,1643752000000.0,972138000.0,119290000.0,0.12098930000000001,3.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,1.6666666666666667,0.31324200913242006,0.0,1.0,0.0,1.0,2,0,0,0,[ 1 12 18],[1 3 4],4572065.2,3521951.2,20944812.2,1351.8,0.0,0.0,14253975.4,88998818.6,13919.2,10853.6,0.0,432183107.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,66.0,0.0
3638,452,Ghana,1978,153.0,923489999.4,1250860000.6,133360000.0,19000.0,0.0,9870000000.0,10352000.0,1250000.0,0.0008824,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1199926.0,1680778.0,5520000.0,0.0,0.0,0.0,1676005.2,299.6,1638.4,0.0,0.0,13155.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0
3639,640,Turkey,1978,153.0,4575510002.0,2417860004.0,2727905000.0,721000.0,3256000000.0,59494000000.0,42641000.0,10093000.0,0.0098639,19.0,0.0,14.0,14.0,0.0,4.0,18.0,1.0,1.0,1.0,0.0027397260273972603,0.0,1.0,0.0,1.0,1,0,5,3,19,4,22778.0,33426.4,309248.4,8183.2,42182064.0,0.0,42182064.0,3200.0,0.0,0.0,0.0,12000.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0
3640,70,Mexico,1978,153.0,7539120002.0,8485459999.0,634413000.0,120000.0,13424000000.0,230616000000.0,64238000.0,24419000.0,0.0114914,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1182131.2,63248928.0,64442452.0,34750.0,0.0,0.0,50630.0,20260.0,0.0,0.0,0.0,2649400.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,109.0,0.0
3641,940,Solomon Islands,1978,153.0,35910000.0,19780000.0,0.0,0.0,0.0,64000000.0,213000.0,0.0,8.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,44946.0,24600.0,130056.0,0.0,0.0,0.0,99.0,460.20000000000005,0.0,0.0,0.0,240.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3642,260,German Federal Republic,1978,153.0,120330420100.0,136914292100.0,21417405000.0,491000.0,82506000000.0,767878000000.0,61350000.0,21145000.0,0.0324003,20.0,0.0,6.0,20.0,0.0,14.0,20.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,29228340.0,27813400.4,57841904.0,37982.8,0.0,0.0,1384650.0,3000.0,0.0,0.0,0.0,2204604.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0
3643,517,Rwanda,1978,153.0,173480004.0,117499999.8,11327000.0,4000.0,0.0,3416000000.0,4800000.0,116000.0,0.0002658,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,485804.4,2308526.0,3252543.2,0.0,0.0,0.0,412924.0,0.0,1236.8,0.0,0.0,800.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0
3644,830,Singapore,1978,153.0,13489779995.0,6215100006.0,443272000.0,64000.0,978000000.0,87460000000.0,2354000.0,2354000.0,0.0017901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,50656.4,99847.6,199257.6,456.0,0.0,0.0,407116.0,207686.0,135148.4,21600.4,280.0,90806.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0
3645,211,Belgium,1978,153.0,46490562854.200005,41185971911.700005,3166709000.0,109000.0,25248000000.0,165942000000.0,9830000.0,1152000.0,0.0066292,20.0,0.0,19.0,20.0,0.0,14.0,20.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,131929.6,8489486.6,8829964.2,32629.4,0.0,0.0,106056.8,4131.2,0.0,0.0,0.0,594014.8,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0
3646,740,Japan,1978,153.0,76150069970.0,90772460010.0,7691538000.0,239000.0,204010000000.0,977086000000.0,114913000.0,64366000.0,0.0523832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6191780821917808,0.0,1.0,0.0,0.0,0,0,0,0,2,2,553851.6,411968.4,3737555.6,1103.2,0.0,0.0,64000.0,82768198.0,11100.0,527.4,87813500.0,11585359.6,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0
3647,530,Ethiopia,1978,153.0,436730000.0,316549999.8,202898000.0,233000.0,0.0,21392000000.0,36972000.0,1590000.0,0.0034495,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,0.8890410958904109,1.0,1.0,0.0,0.0,0,[0 6],[0 1],[0 3],[19 22],[4 5],1009765.2,178638.4,16933270.4,31962.4,0.0,0.0,8843940.0,0.0,2593.6,0.0,0.0,4000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,109.0,0.0
3648,680,Yemen People's Republic,1978,153.0,681199999.6,100790000.0,78052000.0,20000.0,0.0,5724000000.0,1808000.0,273000.0,0.00031989999999999997,37.0,0.0,0.0,17.0,0.0,37.0,37.0,1.0,1.0,1.0,0.5013698630136987,0.0,1.0,0.0,1.0,3,0,0,0,18,4,0.0,0.0,0.0,0.0,1810800.0,0.0,1810800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0
3649,955,,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0
3650,90,Guatemala,1978,153.0,1237039999.6,1265039997.8,73200000.0,14000.0,0.0,6964000000.0,6543000.0,745000.0,0.0005639999999999999,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,428798.8,5396329.6,5826078.4,400.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,58416.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,13.0,2.0
3651,435,Mauritania,1978,153.0,197950005.0,153839997.3,56079000.0,12000.0,0.0,594000000.0,1475000.0,122000.0,0.0001794,36.0,0.0,17.0,0.0,0.0,36.0,35.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,56.4,6126.0,7382.4,0.0,0.0,0.0,1449420.0,0.0,0.0,0.0,0.0,769.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0
3652,52,Trinidad and Tobago,1978,153.0,1911080000.4,1967000000.2,14900000.0,1000.0,0.0,43152000000.0,1049000.0,0.0,0.00040089999999999993,24.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,136824.0,405156.0,723830.0,460.0,0.0,0.0,68200.0,2000.0,261001.6,0.0,0.0,1160.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0
3653,645,Iraq,1978,153.0,4213159964.0,13038849992.0,1987809000.0,362000.0,100000000.0,30912000000.0,12405000.0,7500000.0,0.005090699999999999,40.0,0.0,31.0,19.0,0.0,38.0,40.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1436.8,361651.8,631754.8,480.0,4277340.0,7411440.0,11688780.0,132.8,0.0,0.0,0.0,9999.599999999999,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,47.0,0.0
3654,780,Sri Lanka,1978,153.0,920590003.9,847420000.1,19797000.0,13000.0,0.0,11858000000.0,14190000.0,1158000.0,0.0009557000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,73631.6,1095683.2,1222526.4,0.0,0.0,0.0,1073533.6,9786944.0,1852058.0,29781.2,48.0,135164.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
3655,390,Denmark,1978,153.0,14625049960.0,11839619973.0,1314612000.0,33000.0,1728000000.0,40390000000.0,5104000.0,1291000.0,0.0016129000000000002,14.0,0.0,13.0,14.0,0.0,14.0,14.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,4692304.0,41574.2,4791910.2,7199.6,0.0,0.0,12795.2,5109.8,0.0,0.0,0.0,186386.8,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0
3656,800,Thailand,1978,153.0,5021220004.0,4023549989.0,769571000.0,250000.0,662000000.0,50882000000.0,45100000.0,3865000.0,0.0048042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,1.2328767123287672,0.0,1.0,0.0,0.0,0,0,0,0,18,4,128626.4,208732.4,654298.4,69.6,0.0,0.0,1818229.6,40728344.0,78256.4,12371.2,128.0,180098.4,0.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0
3657,541,Mozambique,1978,153.0,335870002.5,348129999.8,108923000.0,25000.0,0.0,19646000000.0,9741000.0,658000.0,0.0008561,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,489466.8,2838642.8,4342346.0,184.0,0.0,0.0,1585270.0,236.2,5020.0,0.0,0.0,10200.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
3658,205,Ireland,1978,153.0,6999890044.0,5910410020.0,182342000.0,14000.0,138000000.0,9680000000.0,3314000.0,671000.0,0.0004982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,30032.4,3122714.0,3262134.0,2168.0,0.0,0.0,2978.6,0.0,0.0,0.0,0.0,9685.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,58.0,0.0
3659,471,Cameroon,1978,153.0,1031780005.0,998439997.0,60716000.0,11000.0,0.0,5072000000.0,8179000.0,832000.0,0.0006059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1009552.0,2016345.6,3669904.0,0.0,0.0,0.0,1752658.4,13.8,0.0,0.0,0.0,8359.6,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0
3660,130,Ecuador,1978,153.0,1482819999.5,1792000000.4,163880000.0,35000.0,0.0,16050000000.0,7528000.0,2004000.0,0.0010744,25.0,0.0,25.0,24.0,1.0,1.0,24.0,1.0,1.0,1.0,0.5835616438356165,0.0,1.0,0.0,1.0,1,1,5,3,18,4,81027.8,7079546.0,7183189.2,946.4,0.0,0.0,0.0,732.8,0.0,0.0,0.0,12672.8,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,2.0
3661,223,,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0
3662,403,Sao Tome and Principe,1978,153.0,17280000.0,20890000.0,1000000.0,2000.0,0.0,38000000.0,90000.0,0.0,3.82e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,1800.0,74968.0,85584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0
3663,434,Benin,1978,153.0,301859999.9,52820000.1,11922000.0,4000.0,0.0,3326000000.0,3377000.0,405000.0,0.00026389999999999996,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,76962.0,567034.4,751240.8,0.0,0.0,0.0,361864.0,0.0,0.0,0.0,0.0,1714.4,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0
3664,660,Lebanon,1978,153.0,1712300002.0,802580000.0,166136000.0,9000.0,0.0,5950000000.0,2722000.0,720000.0,0.00040119999999999994,37.0,0.0,31.0,17.0,0.0,37.0,37.0,1.0,1.0,2.0,0.7342465753424657,0.0,1.0,0.0,0.0,0,2,8,1,18,4,14993.25,978000.0,1429910.0,0.0,664636.0,440408.6,1106164.6,0.0,0.0,0.0,0.0,66356.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0
3665,165,Uruguay,1978,153.0,674920000.3,735089995.8,132408000.0,28000.0,14000000.0,7432000000.0,2879000.0,1185000.0,0.0006167000000000001,24.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,41814.6,2039031.4,2086445.6,33683.8,0.0,0.0,119.80000000000001,0.0,0.0,0.0,0.0,206739.8,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0
3666,500,Uganda,1978,153.0,195540000.1,373720000.0,156012000.0,6000.0,14000000.0,5148000000.0,12780000.0,512000.0,0.0007277999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.23013698630136986,1.0,1.0,0.0,1.0,1,0,0,0,22,5,182006.4,4777275.2,9243225.2,663.6,0.0,0.0,990600.4,290.6,93279.4,4028.2,0.0,3407.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0
3667,150,Paraguay,1978,153.0,340040000.1,465380000.5,38825000.0,15000.0,0.0,3140000000.0,2923000.0,463000.0,0.0003337,25.0,0.0,25.0,24.0,0.0,1.0,24.0,0.0,,,0.0,0.0,,,,0,0,,,1,1,59880.0,2785400.0,2854220.0,1506.8,0.0,0.0,0.0,1978.4,0.0,0.0,0.0,12265.2,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43.0,0.0
3668,651,Egypt,1978,153.0,6516739997.0,2639109995.0,3322259000.0,447000.0,1204000000.0,46766000000.0,38435000.0,12001000.0,0.008186,40.0,0.0,1.0,20.0,0.0,37.0,40.0,3.0,1.0,1.0,0.006392694063926941,0.0,1.0,0.0,0.3333333333333333,0,0,5,3,[10 17 18],4,34566.0,64700.0,3634674.0,701.5999999999999,34940937.6,0.0,34941147.6,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,57.0,0.0
