,state_name_1,c_code_1,year,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score
10745,Albania,339,1989,167300000.0,40000.0,410000000.0,8698000000.0,3199000.0,239000.0,0.0005057
10746,Turkey,640,1989,2100000000.0,780000.0,15706000000.0,148214000000.0,54893000.0,20548000.0,0.0122344
10747,Sierra Leone,451,1989,5150000.0,4000.0,0.0,2364000000.0,3933000.0,518000.0,0.00023799999999999998
10748,Costa Rica,94,1989,57000000.0,8000.0,0.0,4794000000.0,2922000.0,493000.0,0.0002523
10749,Lesotho,570,1989,31840000.0,2000.0,0.0,820000000.0,1700000.0,119000.0,9.520000000000001e-05
10750,Afghanistan,700,1989,,55000.0,0.0,1620000000.0,14346000.0,1995000.0,0.0012824000000000002
10751,Russia,365,1989,119440000000.0,3700000.0,320000000000.0,4672324000000.0,287630000.0,113549000.0,0.13682060000000001
10752,Libya,620,1989,1510000000.0,86000.0,0.0,61358000000.0,3982000.0,3152000.0,0.0017896000000000001
10753,Poland,290,1989,3230000000.0,350000.0,30192000000.0,464540000000.0,37963000.0,11678000.0,0.0117983
10754,Israel,666,1989,6020000000.0,191000.0,236000000.0,33108000000.0,4518000.0,2100000.0,0.0030989
10755,Tunisia,616,1989,482460000.0,40000.0,376000000.0,11812000000.0,7910000.0,933000.0,0.0008384999999999999
10756,Malta,338,1989,21590000.0,2000.0,0.0,876000000.0,351000.0,0.0,3.34e-05
10757,Tanzania,510,1989,119200000.0,40000.0,0.0,20592000000.0,24802000.0,2639000.0,0.0015562999999999998
10758,Uruguay,165,1989,220973000.0,27000.0,74000000.0,6066000000.0,3077000.0,1324000.0,0.0005342000000000001
10759,Sao Tome and Principe,403,1989,,1000.0,0.0,52000000.0,113000.0,0.0,1.18e-05
10760,St. Kitts and Nevis,60,1989,,0.0,0.0,58000000.0,42000.0,0.0,2.08e-06
10761,France,220,1989,28580000000.0,558000.0,33600000000.0,448072000000.0,56423000.0,9728000.0,0.0191178
10762,Seychelles,591,1989,12400000.0,1000.0,0.0,24000000.0,69000.0,0.0,1.09e-05
10763,Finland,375,1989,1570000000.0,39000.0,5798000000.0,59536000000.0,4964000.0,1209000.0,0.0018988
10764,Equatorial Guinea,411,1989,,1000.0,0.0,282000000.0,340000.0,104000.0,3.9500000000000005e-05
10765,Philippines,840,1989,1280000000.0,112000.0,600000000.0,60494000000.0,60097000.0,13824000.0,0.0052296999999999995
10766,Syria,652,1989,1510000000.0,400000.0,0.0,40986000000.0,11719000.0,3967000.0,0.0038493000000000004
10767,Angola,540,1989,2690000000.0,107000.0,20000000.0,12610000000.0,9739000.0,1541000.0,0.0018198
10768,South Korea,732,1989,9886000000.0,647000.0,47410000000.0,237446000000.0,42449000.0,29176000.0,0.017895400000000002
10769,Algeria,615,1989,854000000.0,126000.0,1886000000.0,134432000000.0,24324000.0,6309000.0,0.0036449
10770,Vietnam,816,1989,2320000000.0,1250000.0,184000000.0,25924000000.0,64774000.0,7414000.0,0.0110879
10771,Zambia,551,1989,118550000.0,17000.0,0.0,13530000000.0,7804000.0,2272000.0,0.0007771
10772,New Zealand,920,1989,818170000.0,12000.0,1216000000.0,35372000000.0,3330000.0,746000.0,0.0008167999999999999
10773,Suriname,115,1989,39000000.0,4000.0,0.0,936000000.0,399000.0,192000.0,7.72e-05
10774,Netherlands,210,1989,6680000000.0,106000.0,11352000000.0,308046000000.0,14849000.0,3815000.0,0.006280600000000001
10775,Paraguay,150,1989,60590000.0,16000.0,0.0,4240000000.0,4089000.0,489000.0,0.00033319999999999997
10776,Canada,20,1989,9480000000.0,88000.0,30916000000.0,600210000000.0,27286000.0,9685000.0,0.01197
10777,Nigeria,475,1989,253000000.0,107000.0,426000000.0,90346000000.0,93336000.0,12734000.0,0.0060746
10778,Niger,436,1989,17210000.0,4000.0,0.0,3236000000.0,7487000.0,652000.0,0.0003795
10779,Grenada,55,1989,,0.0,0.0,18000000.0,91000.0,0.0,3.67e-06
10780,Brazil,140,1989,5839000000.0,319000.0,50010000000.0,397342000000.0,142307000.0,73334000.0,0.025715199999999997
10781,Hungary,310,1989,1810000000.0,109000.0,6440000000.0,86368000000.0,10398000.0,3299000.0,0.0030640999999999997
10782,Qatar,694,1989,,7000.0,1100000000.0,26304000000.0,456000.0,316000.0,0.00046369999999999994
10783,Luxembourg,212,1989,76020000.0,1000.0,7440000000.0,2968000000.0,378000.0,0.0,0.0008461
10784,Solomon Islands,940,1989,0.0,0.0,0.0,94000000.0,310000.0,0.0,1.06e-05
10785,Guinea-Bissau,404,1989,4430000.0,10000.0,0.0,1146000000.0,944000.0,126000.0,0.0001145
10786,Malawi,553,1989,22020000.0,7000.0,0.0,3670000000.0,8022000.0,659000.0,0.00041900000000000005
10787,Cuba,40,1989,1830000000.0,297000.0,628000000.0,39828000000.0,10523000.0,4007000.0,0.0033451
10788,Czechoslovakia,315,1989,4600000000.0,175000.0,30936000000.0,224032000000.0,15638000.0,3195000.0,0.0077113
10789,Switzerland,225,1989,3180000000.0,17000.0,2128000000.0,28208000000.0,6647000.0,935000.0,0.0015445
10790,Bahamas,31,1989,66500000.0,2000.0,0.0,228000000.0,251000.0,165000.0,5.8399999999999997e-05
10791,Sri Lanka,780,1989,350630000.0,22000.0,0.0,12476000000.0,16825000.0,1419000.0,0.0010238
10792,German Federal Republic,260,1989,27460000000.0,503000.0,82152000000.0,707542000000.0,62062000.0,20744000.0,0.027101499999999997
10793,China,710,1989,6670000000.0,3900000.0,123180000000.0,2663906000000.0,1139209000.0,168187000.0,0.11446589999999998
10794,Belgium,211,1989,2580000000.0,110000.0,21912000000.0,141152000000.0,9938000.0,1477000.0,0.0049745
10795,Antigua & Barbuda,58,1989,,0.0,0.0,24000000.0,64000.0,0.0,2.67e-06
10796,Myanmar,775,1989,332590000.0,200000.0,0.0,16566000000.0,40601000.0,6122000.0,0.0034984
10797,Italy,325,1989,16690000000.0,506000.0,50352000000.0,421548000000.0,57541000.0,14849000.0,0.018577200000000002
10798,United Arab Emirates,696,1989,1471000000.0,43000.0,0.0,79152000000.0,1856000.0,1250000.0,0.0013154000000000002
10799,Iran,630,1989,8600000000.0,604000.0,2162000000.0,178446000000.0,53187000.0,19730000.0,0.0112109
10800,Zimbabwe,552,1989,387040000.0,51000.0,1300000000.0,21520000000.0,9122000.0,1663000.0,0.0011825999999999998
10801,El Salvador,92,1989,139230000.0,45000.0,0.0,6230000000.0,5193000.0,1253000.0,0.0006730000000000001
10802,Panama,95,1989,141000000.0,14000.0,0.0,4488000000.0,2350000.0,686000.0,0.0003116
10803,St. Vincent and the Grenadines,57,1989,3222000.0,0.0,0.0,18000000.0,105000.0,0.0,4.21e-06
10804,Senegal,433,1989,94950000.0,15000.0,0.0,4720000000.0,7103000.0,1983000.0,0.0006409
10805,Maldives,781,1989,0.0,0.0,0.0,12000000.0,209000.0,0.0,6.83e-06
10806,United States of America,2,1989,294880000000.0,2240000.0,175444000000.0,5490146000000.0,247342000.0,63402000.0,0.148239
10807,Mauritania,435,1989,40000000.0,16000.0,0.0,3338000000.0,1953000.0,404000.0,0.00024219999999999998
10808,Oman,698,1989,1360000000.0,29000.0,0.0,15134000000.0,1708000.0,0.0,0.0006184000000000001
10809,Dominican Republic,42,1989,60620000.0,21000.0,0.0,8172000000.0,7019000.0,2146000.0,0.0007104
10810,Ivory Coast,437,1989,130000000.0,8000.0,0.0,14024000000.0,11260000.0,2721000.0,0.0009037000000000001
10811,Gabon,481,1989,145790000.0,10000.0,0.0,4614000000.0,908000.0,229000.0,0.0001807
10812,Djibouti,522,1989,26000000.0,4000.0,0.0,44000000.0,494000.0,297000.0,8.609999999999999e-05
10813,Mauritius,590,1989,5000000.0,1000.0,0.0,1362000000.0,1051000.0,138000.0,6.87e-05
10814,Indonesia,850,1989,1593000000.0,285000.0,4766000000.0,236614000000.0,179136000.0,23288000.0,0.013035399999999999
10815,Australia,900,1989,6170000000.0,70000.0,13302000000.0,303096000000.0,16814000.0,11857000.0,0.0073055
10816,India,750,1989,8940000000.0,1260000.0,31044000000.0,783688000000.0,817488000.0,112444000.0,0.05953630000000001
10817,Austria,305,1989,1410000000.0,48000.0,10008000000.0,61068000000.0,7659000.0,2277000.0,0.0026086
10818,Argentina,160,1989,790800000.0,95000.0,7818000000.0,150334000000.0,32081000.0,14144000.0,0.0055138
10819,Pakistan,770,1989,2580000000.0,520000.0,1320000000.0,77706000000.0,109140000.0,19562000.0,0.0104514
10820,Cambodia,811,1989,,99000.0,0.0,3512000000.0,8430000.0,800000.0,0.0011782
10821,Yemen People's Republic,680,1989,232248000.0,88000.0,0.0,10696000000.0,2398000.0,321000.0,0.0007542000000000001
10822,Haiti,41,1989,45000000.0,9000.0,0.0,3564000000.0,6362000.0,983000.0,0.000426
10823,Jamaica,51,1989,27680000.0,3000.0,0.0,3662000000.0,2390000.0,191000.0,0.00015069999999999998
10824,Ethiopia,530,1989,536300000.0,250000.0,0.0,27806000000.0,50167000.0,2205000.0,0.0036766999999999998
10825,Yugoslavia,345,1989,2130000000.0,225000.0,9000000000.0,146472000000.0,23695000.0,2342000.0,0.0047691
10826,Portugal,235,1989,1250000000.0,104000.0,1522000000.0,43666000000.0,9937000.0,1107000.0,0.0017963
10827,Mozambique,541,1989,100280000.0,65000.0,0.0,16394000000.0,13985000.0,1553000.0,0.001172
10828,North Korea,731,1989,4200000000.0,1040000.0,14600000000.0,173728000000.0,20054000.0,7008000.0,0.0112662
10829,Solomon Islands,940,1990,0.0,0.0,0.0,94000000.0,320000.0,0.0,1.06e-05
10830,St. Vincent and the Grenadines,57,1990,3222000.0,0.0,0.0,18000000.0,106000.0,0.0,4.07e-06
10831,German Federal Republic,260,1990,35610000000.0,545000.0,76866000000.0,732474000000.0,63253000.0,21254000.0,0.027711400000000004
10832,Barbados,53,1990,21300000.0,0.0,0.0,1136000000.0,257000.0,0.0,1.9600000000000002e-05
10833,Venezuela,101,1990,519190000.0,75000.0,6280000000.0,224692000000.0,19325000.0,8646000.0,0.0043855
10834,Gabon,481,1990,100000000.0,9000.0,0.0,3974000000.0,935000.0,257000.0,0.0001615
10835,Italy,325,1990,19580000000.0,493000.0,50904000000.0,451080000000.0,57661000.0,14688000.0,0.0186852
10836,Spain,230,1990,8540000000.0,263000.0,25316000000.0,273880000000.0,38959000.0,15676000.0,0.0109048
10837,Yugoslavia,345,1990,3520000000.0,180000.0,7152000000.0,145458000000.0,23818000.0,2148000.0,0.0044607
10838,Indonesia,850,1990,1450000000.0,283000.0,5784000000.0,261034000000.0,179483000.0,23309000.0,0.0129196
10839,Seychelles,591,1990,,1000.0,0.0,28000000.0,70000.0,0.0,9.89e-06
10840,Equatorial Guinea,411,1990,,1000.0,0.0,286000000.0,348000.0,106000.0,3.91e-05
10841,Kenya,501,1990,211519000.0,20000.0,40000000.0,18636000000.0,24032000.0,1899000.0,0.0012862
10842,Guatemala,90,1990,71780000.0,43000.0,42000000.0,10828000000.0,9197000.0,1002000.0,0.0007608
10843,Benin,434,1990,34722000.0,6000.0,0.0,4534000000.0,4739000.0,873000.0,0.0003348
10844,Brunei,835,1990,,4000.0,0.0,8334000000.0,253000.0,0.0,0.0001022
10845,Zimbabwe,552,1990,361450000.0,45000.0,1160000000.0,22810000000.0,9369000.0,1722000.0,0.001123
10846,Myanmar,775,1990,858000000.0,230000.0,50000000.0,31216000000.0,41354000.0,6251000.0,0.0038457
10847,Suriname,115,1990,90760000.0,4000.0,0.0,896000000.0,402000.0,203000.0,8.669999999999999e-05
10848,Senegal,433,1990,111850000.0,18000.0,0.0,5672000000.0,7298000.0,2117000.0,0.0006721
10849,Congo,484,1990,86880000.0,9000.0,0.0,2752000000.0,2232000.0,1159000.0,0.0003106
10850,Cambodia,811,1990,,112000.0,0.0,7040000000.0,8568000.0,840000.0,0.0012980000000000001
10851,Botswana,571,1990,130940000.0,6000.0,0.0,2256000000.0,1300000.0,129000.0,0.0001335
10852,German Democratic Republic,265,1990,,137000.0,10678000000.0,331918000000.0,16247000.0,4403000.0,0.0061619
10853,Niger,436,1990,45180000.0,5000.0,0.0,3928000000.0,7731000.0,673000.0,0.0003943
10854,Uganda,500,1990,74130000.0,60000.0,60000000.0,18436000000.0,16649000.0,753000.0,0.0011122
10855,Taiwan,713,1990,8690000000.0,370000.0,20932000000.0,21722000000.0,20353000.0,11280000.0,0.0083219
10856,Yemen Arab Republic,678,1990,1000000000.0,127000.0,0.0,1376000000.0,9196000.0,230000.0,0.0012713
10857,Bahrain,692,1990,201920000.0,8000.0,0.0,52130000000.0,503000.0,126000.0,0.0004559
10858,Yemen,679,1990,,127000.0,0.0,222000000.0,11279000.0,1605000.0,0.0015737
10859,Canada,20,1990,10280000000.0,87000.0,24562000000.0,572186000000.0,27701000.0,10070000.0,0.0109736
10860,Fiji,950,1990,25660000.0,5000.0,0.0,740000000.0,731000.0,167000.0,8.41e-05
10861,Democratic Republic of the Congo,490,1990,58662000.0,55000.0,60000000.0,30392000000.0,35562000.0,7495000.0,0.0026381
10862,Portugal,235,1990,1540000000.0,87000.0,1434000000.0,48686000000.0,9899000.0,1103000.0,0.0017342
10863,Mozambique,541,1990,113090000.0,65000.0,0.0,16258000000.0,14151000.0,1675000.0,0.0011726
10864,Thailand,800,1990,2060000000.0,283000.0,1370000000.0,92388000000.0,55839000.0,7698000.0,0.0055707000000000005
10865,Czechoslovakia,315,1990,4320000000.0,198000.0,29760000000.0,209458000000.0,15661000.0,3208000.0,0.007351699999999999
10866,Lebanon,660,1990,140000000.0,36000.0,0.0,1852000000.0,2555000.0,767000.0,0.0004322
10867,Burkina Faso,439,1990,76400000.0,10000.0,0.0,5858000000.0,9001000.0,864000.0,0.0005073
10868,Papua New Guinea,910,1990,49820000.0,4000.0,0.0,4146000000.0,3698000.0,174000.0,0.00019880000000000003
10869,Bulgaria,355,1990,2010000000.0,129000.0,4376000000.0,87806000000.0,8991000.0,2758000.0,0.0028196
10870,United States of America,2,1990,289755000000.0,2180000.0,179452000000.0,5596450000000.0,249907000.0,64116000.0,0.1413318
10871,Madagascar,580,1990,36630000.0,21000.0,0.0,5454000000.0,11197000.0,641000.0,0.0006006000000000001
10872,Australia,900,1990,7270000000.0,68000.0,13352000000.0,289144000000.0,17065000.0,12083000.0,0.0072149
10873,Nepal,790,1990,36700000.0,35000.0,0.0,7968000000.0,18111000.0,322000.0,0.0008732000000000001
10874,India,750,1990,10100000000.0,1260000.0,32958000000.0,841140000000.0,834697000.0,117059000.0,0.059782400000000006
10875,Cyprus,352,1990,304100000.0,10000.0,0.0,2536000000.0,681000.0,298000.0,0.0001962
10876,Bolivia,145,1990,187052000.0,30000.0,0.0,6792000000.0,6573000.0,2415000.0,0.0007814
10877,United Kingdom,200,1990,38520000000.0,308000.0,32928000000.0,666858000000.0,57561000.0,46950000.0,0.025162900000000002
10878,Malaysia,820,1990,1560000000.0,130000.0,2200000000.0,48106000000.0,17764000.0,2984000.0,0.0025599
10879,Iran,630,1990,3200000000.0,440000.0,2850000000.0,204396000000.0,54496000.0,19877000.0,0.009159100000000002
10880,Liberia,450,1990,30000000.0,8000.0,0.0,2232000000.0,2407000.0,436000.0,0.00020009999999999998
10881,Honduras,91,1990,45700000.0,18000.0,16000000.0,7390000000.0,5105000.0,1241000.0,0.0004875
10882,Mali,432,1990,35000000.0,13000.0,0.0,2562000000.0,8156000.0,710000.0,0.00044860000000000006
10883,Poland,290,1990,2540000000.0,313000.0,27288000000.0,390198000000.0,38119000.0,11778000.0,0.010417399999999999
10884,Algeria,615,1990,904000000.0,126000.0,1672000000.0,137606000000.0,25022000.0,6578000.0,0.0036303000000000004
10885,Swaziland,572,1990,9652000.0,3000.0,0.0,1448000000.0,769000.0,0.0,5.2900000000000005e-05
10886,Denmark,390,1990,2600000000.0,31000.0,1220000000.0,56006000000.0,5140000.0,1211000.0,0.001507
10887,Belgium,211,1990,3070000000.0,106000.0,22848000000.0,145176000000.0,9967000.0,1474000.0,0.0050293
10888,Tunisia,616,1990,400770000.0,35000.0,352000000.0,10926000000.0,8154000.0,953000.0,0.0007728
10889,Cuba,40,1990,1691000000.0,297000.0,540000000.0,36444000000.0,10624000.0,4070000.0,0.0032399
10890,Norway,385,1990,3500000000.0,51000.0,736000000.0,74924000000.0,4241000.0,809000.0,0.0017945999999999997
10891,Afghanistan,700,1990,430000000.0,58000.0,0.0,1488000000.0,14754000.0,2162000.0,0.0011824000000000001
10892,Albania,339,1990,171200000.0,48000.0,286000000.0,8176000000.0,3256000.0,244000.0,0.0005321000000000001
10893,Nigeria,475,1990,284270000.0,94000.0,440000000.0,80064000000.0,96154000.0,13531000.0,0.0059633
10894,Singapore,830,1990,1700000000.0,56000.0,978000000.0,133278000000.0,3016000.0,3016000.0,0.0021201
10895,Gambia,420,1990,,2000.0,0.0,300000000.0,921000.0,0.0,5.1e-05
10896,Angola,540,1990,2732000000.0,115000.0,20000000.0,13530000000.0,10020000.0,1649000.0,0.0018390000000000001
10897,Jordan,663,1990,571210000.0,100000.0,60000000.0,8700000000.0,4259000.0,1539000.0,0.0010992
10898,Zambia,551,1990,94990000.0,16000.0,0.0,13764000000.0,8073000.0,2325000.0,0.0007609
10899,Peru,135,1990,641940000.0,125000.0,568000000.0,31104000000.0,21569000.0,10742000.0,0.0032126
10900,Iraq,645,1990,8610000000.0,1390000.0,0.0,64072000000.0,18078000.0,13294000.0,0.012605
10901,Oman,698,1990,1390000000.0,32000.0,0.0,17026000000.0,2000000.0,0.0,0.0006369
10902,Mauritius,590,1990,7000000.0,1000.0,0.0,1178000000.0,1059000.0,140000.0,6.65e-05
10903,Ghana,452,1990,45390000.0,9000.0,40000000.0,12162000000.0,15018000.0,1803000.0,0.0008521000000000001
10904,Luxembourg,212,1990,100230000.0,1000.0,6960000000.0,3062000000.0,382000.0,0.0,0.0007742999999999999
10905,Philippines,840,1990,978980000.0,109000.0,600000000.0,57242000000.0,61480000.0,14177000.0,0.0050593999999999995
10906,Grenada,55,1990,,0.0,0.0,20000000.0,91000.0,0.0,3.57e-06
10907,Uruguay,165,1990,180000000.0,25000.0,68000000.0,6480000000.0,3094000.0,1342000.0,0.0005051999999999999
10908,Kuwait,690,1990,13100000000.0,7000.0,0.0,110522000000.0,2141000.0,285000.0,0.0034658000000000002
10909,El Salvador,92,1990,143830000.0,55000.0,32000000.0,5102000000.0,5031000.0,1344000.0,0.0007224
10910,Cameroon,471,1990,190900000.0,23000.0,0.0,10686000000.0,11484000.0,1706000.0,0.0008263
10911,Romania,360,1990,1570000000.0,126000.0,19522000000.0,217318000000.0,23207000.0,6839000.0,0.006093199999999999
10912,Brazil,140,1990,1180000000.0,295000.0,41134000000.0,375610000000.0,144724000.0,75592000.0,0.0231268
10913,Chad,483,1990,59318000.0,50000.0,0.0,2942000000.0,5687000.0,771000.0,0.0006039
10914,Colombia,100,1990,904060000.0,110000.0,1466000000.0,76888000000.0,32300000.0,14778000.0,0.004432800000000001
10915,Switzerland,225,1990,4100000000.0,22000.0,2210000000.0,29958000000.0,6712000.0,934000.0,0.0016992
10916,Vanuatu,935,1990,0.0,0.0,0.0,22000000.0,144000.0,0.0,4.65e-06
10917,Bhutan,760,1990,,5000.0,0.0,2482000000.0,1645000.0,0.0,0.00011619999999999999
10918,Mauritania,435,1990,,17000.0,10000000.0,1438000000.0,2003000.0,415000.0,0.000273
10919,Burundi,516,1990,25908000.0,12000.0,0.0,3688000000.0,5458000.0,235000.0,0.0003011
10920,Bahamas,31,1990,65700000.0,1000.0,0.0,234000000.0,255000.0,172000.0,5.11e-05
10921,Libya,620,1990,1820000000.0,86000.0,984000000.0,58694000000.0,4151000.0,3290000.0,0.001911
10922,Cape Verde,402,1990,,1000.0,0.0,72000000.0,341000.0,0.0,2.0399999999999998e-05
10923,Malawi,553,1990,18000000.0,7000.0,0.0,3782000000.0,8289000.0,706000.0,0.0004215
10924,Namibia,565,1990,47440000.0,10000.0,0.0,0.0,1352000.0,114000.0,0.0001255
10925,Syria,652,1990,1620000000.0,408000.0,152000000.0,41070000000.0,12116000.0,4103000.0,0.003918199999999999
10926,Somalia,520,1990,34031000.0,47000.0,0.0,4030000000.0,8623000.0,775000.0,0.0006806
10927,Mexico,70,1990,678410000.0,175000.0,16442000000.0,363870000000.0,83226000.0,32135000.0,0.012046799999999998
10928,Jamaica,51,1990,32520000.0,3000.0,0.0,4710000000.0,2415000.0,194000.0,0.00015560000000000001
10929,Haiti,41,1990,16900000.0,8000.0,0.0,3608000000.0,6486000.0,1086000.0,0.00041980000000000007
10930,Iceland,395,1990,0.0,0.0,50000000.0,1238000000.0,255000.0,135000.0,3.8900000000000004e-05
10931,South Africa,560,1990,4320000000.0,85000.0,17382000000.0,351840000000.0,37066000.0,9979000.0,0.007895300000000001
10932,Greece,350,1990,3920000000.0,201000.0,1998000000.0,95676000000.0,10161000.0,2075000.0,0.0033747
10933,Argentina,160,1990,770980000.0,85000.0,7272000000.0,151432000000.0,32527000.0,14419000.0,0.005298300000000001
10934,St. Kitts and Nevis,60,1990,,0.0,0.0,60000000.0,42000.0,0.0,2.04e-06
10935,Sudan,625,1990,320000000.0,65000.0,0.0,26088000000.0,25752000.0,4056000.0,0.0019542
10936,United Arab Emirates,696,1990,2590000000.0,66000.0,90000000.0,82574000000.0,1921000.0,1286000.0,0.0016746999999999999
10937,Guinea-Bissau,404,1990,4430000.0,12000.0,0.0,1178000000.0,964000.0,129000.0,0.0001261
10938,Laos,812,1990,,55000.0,0.0,3586000000.0,4202000.0,361000.0,0.00063
10939,Paraguay,150,1990,45420000.0,16000.0,96000000.0,4680000000.0,4219000.0,493000.0,0.0003401
10940,Israel,666,1990,6160000000.0,190000.0,288000000.0,37354000000.0,4660000.0,2177000.0,0.0030448
10941,Panama,95,1990,125000000.0,11000.0,0.0,5374000000.0,2398000.0,697000.0,0.00029110000000000003
10942,Ireland,205,1990,508210000.0,13000.0,650000000.0,21392000000.0,3503000.0,611000.0,0.0005726
10943,Maldives,781,1990,0.0,0.0,0.0,14000000.0,216000.0,0.0,6.85e-06
10944,Rwanda,517,1990,37504000.0,6000.0,0.0,1922000000.0,7181000.0,220000.0,0.00030869999999999997
10945,New Zealand,920,1990,826270000.0,11000.0,1530000000.0,36570000000.0,3362000.0,1116000.0,0.000875
10946,Germany,255,1990,37200000000.0,545000.0,76868000000.0,,79402000.0,25673000.0,0.0292671
10947,Netherlands,210,1990,7820000000.0,104000.0,10816000000.0,295628000000.0,14952000.0,3882000.0,0.0061681999999999996
10948,Dominica,54,1990,0.0,0.0,0.0,12000000.0,72000.0,0.0,2.33e-06
10949,Antigua & Barbuda,58,1990,3900000.0,0.0,0.0,24000000.0,64000.0,0.0,2.93e-06
10950,Guinea,438,1990,33000000.0,15000.0,0.0,6324000000.0,5755000.0,600000.0,0.0003946
10951,Qatar,694,1990,,11000.0,1130000000.0,24466000000.0,486000.0,324000.0,0.0004761
10952,Bangladesh,771,1990,326900000.0,103000.0,150000000.0,36136000000.0,109765000.0,11906000.0,0.005922600000000001
10953,Vietnam,816,1990,723000000.0,1050000.0,204000000.0,47002000000.0,66233000.0,7551000.0,0.0096993
10954,Mongolia,712,1990,238805000.0,32000.0,0.0,7116000000.0,2216000.0,580000.0,0.0004271
10955,Yemen People's Republic,680,1990,,,0.0,11568000000.0,2460000.0,330000.0,0.0002927
10956,Sao Tome and Principe,403,1990,,1000.0,0.0,54000000.0,115000.0,0.0,1.18e-05
10957,Nicaragua,93,1990,318000000.0,28000.0,0.0,5040000000.0,3871000.0,865000.0,0.0004954
10958,Ethiopia,530,1990,1310000000.0,250000.0,0.0,28518000000.0,51689000.0,2397000.0,0.0038453000000000003
10959,Dominican Republic,42,1990,57210000.0,21000.0,74000000.0,6632000000.0,7170000.0,2194000.0,0.0006988
10960,Belize,80,1990,9680000.0,1000.0,0.0,280000000.0,189000.0,0.0,1.55e-05
10961,Ivory Coast,437,1990,128583000.0,15000.0,0.0,18148000000.0,11717000.0,2819000.0,0.0009692
10962,Japan,740,1990,28730000000.0,250000.0,220678000000.0,1149844000000.0,123478000.0,72347000.0,0.0507399
10963,North Korea,731,1990,5230000000.0,1200000.0,16000000000.0,181012000000.0,20363000.0,7142000.0,0.012479500000000001
10964,Liechtenstein,223,1990,0.0,0.0,0.0,,29000.0,0.0,1.09e-06
10965,Togo,461,1990,49900000.0,8000.0,0.0,3048000000.0,3524000.0,399000.0,0.00023940000000000002
10966,Central African Republic,482,1990,20851000.0,4000.0,0.0,1928000000.0,2929000.0,561000.0,0.00020569999999999999
10967,Sweden,380,1990,5510000000.0,65000.0,8904000000.0,100266000000.0,8559000.0,2303000.0,0.0036137
10968,Trinidad and Tobago,52,1990,,2000.0,742000000.0,29014000000.0,1215000.0,0.0,0.00037610000000000003
10969,France,220,1990,34790000000.0,554000.0,38040000000.0,466012000000.0,56735000.0,9854000.0,0.020174900000000003
10970,Morocco,600,1990,1500000000.0,195000.0,14000000.0,26378000000.0,24487000.0,8271000.0,0.0034719
10971,Tanzania,510,1990,113530000.0,40000.0,0.0,13754000000.0,25635000.0,2842000.0,0.001523
10972,Comoros,581,1990,,1000.0,0.0,90000000.0,523000.0,0.0,2.7399999999999995e-05
10973,China,710,1990,6060000000.0,3500000.0,132700000000.0,2761630000000.0,1155305000.0,170707000.0,0.1118991
10974,Pakistan,770,1990,2910000000.0,550000.0,1560000000.0,83268000000.0,112404000.0,20169000.0,0.010682500000000001
10975,Ecuador,130,1990,251380000.0,53000.0,40000000.0,21214000000.0,10264000.0,3445000.0,0.0012777
10976,Sierra Leone,451,1990,4239000.0,5000.0,0.0,3510000000.0,3997000.0,531000.0,0.0002479
10977,Samoa,990,1990,0.0,0.0,0.0,60000000.0,164000.0,0.0,5.52e-06
10978,Saudi Arabia,670,1990,23200000000.0,146000.0,3666000000.0,421706000000.0,14870000.0,5689000.0,0.0097885
10979,Hungary,310,1990,1450000000.0,94000.0,5460000000.0,80502000000.0,10365000.0,3225000.0,0.0026718
10980,Sri Lanka,780,1990,439310000.0,22000.0,60000000.0,14150000000.0,16993000.0,1432000.0,0.0010345
10981,Turkey,640,1990,2980000000.0,769000.0,16746000000.0,155890000000.0,56098000.0,20974000.0,0.0123594
10982,Egypt,651,1990,1570000000.0,434000.0,4650000000.0,112488000000.0,53270000.0,17654000.0,0.0080601
10983,Austria,305,1990,1540000000.0,43000.0,9096000000.0,66716000000.0,7729000.0,2272000.0,0.0024676999999999998
10984,St. Lucia,56,1990,0.0,0.0,0.0,32000000.0,133000.0,0.0,4.37e-06
10985,Finland,375,1990,1940000000.0,31000.0,5680000000.0,62536000000.0,4986000.0,1250000.0,0.0018774
10986,Costa Rica,94,1990,62670000.0,8000.0,0.0,4718000000.0,2805000.0,529000.0,0.0002474
10987,South Korea,732,1990,10620000000.0,650000.0,48918000000.0,245326000000.0,42869000.0,30100000.0,0.017862
10988,Chile,155,1990,541410000.0,95000.0,1544000000.0,42668000000.0,13100000.0,7799000.0,0.0025384
10989,Malta,338,1990,21190000.0,2000.0,0.0,916000000.0,354000.0,0.0,3.289999999999999e-05
10990,Russia,365,1990,128790000000.0,3400000.0,308000000000.0,4457246000000.0,281344000.0,111594000.0,0.1295946
10991,Guyana,110,1990,6542000.0,4000.0,0.0,676000000.0,795000.0,106000.0,6.8e-05
10992,Djibouti,522,1990,28000000.0,4000.0,0.0,170000000.0,517000.0,304000.0,8.640000000000001e-05
10993,Lesotho,570,1990,23744000.0,2000.0,0.0,854000000.0,1783000.0,126000.0,9.44e-05
10994,Luxembourg,212,1991,105720000.0,1000.0,6768000000.0,3190000000.0,387000.0,0.0,0.0008309
10995,Morocco,600,1991,983000000.0,195000.0,14000000.0,26008000000.0,25020000.0,8321000.0,0.0035126999999999997
